@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-9,11-40,43-49,52,55-56,58-102,106-234,236-260,262-287,290-366,370-510,512-523,525-558,560-562'

@attribute tBodyAcc-max()-X numeric
@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-X numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-min()-Y numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute tBodyGyroJerkMag-entropy() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
0.338814,0.918249,-0.317056,0.852565,-0.315171,0.931549,-0.296759,0.782095,0.599222,0.54903,0.429987,0.755602,0.894077,0.506075,0.509958,0.538912,0.529305,-0.015849,0.514433,0.288398,-0.703785,WALKING_UPSTAIRS
0.360023,0.925213,-0.31617,0.872145,-0.301013,0.931549,-0.296759,0.800043,0.65918,0.579426,0.438559,0.723292,0.889367,0.664732,0.46647,0.63491,0.482895,0.082483,0.467297,0.385114,-0.706236,WALKING_UPSTAIRS
0.360023,0.939426,-0.288462,0.87581,-0.282323,0.945888,-0.288842,0.836714,0.780973,0.602099,0.411412,0.686222,0.917231,0.573903,0.542088,0.563769,0.550493,0.097705,0.481865,0.339289,-0.734993,WALKING_UPSTAIRS
0.211261,0.935185,-0.290538,0.87581,-0.282323,0.935645,-0.299026,0.825776,0.798154,0.679174,0.349089,0.743305,0.886057,0.609295,0.550606,0.590535,0.491213,-0.01213,0.524643,0.335927,-0.731471,WALKING_UPSTAIRS
0.211261,0.923769,-0.311013,0.862305,-0.301673,0.935645,-0.299026,0.79626,0.755969,0.647428,0.363189,0.747606,0.887046,0.58353,0.549673,0.617882,0.590147,0.083623,0.549081,0.320382,-0.709339,WALKING_UPSTAIRS
0.280036,0.920879,-0.302338,0.853275,-0.304492,0.934037,-0.298982,0.788816,0.753846,0.598255,0.479665,0.787839,0.944377,0.629941,0.597641,0.614608,0.697044,0.158495,0.636622,0.376007,-0.716489,WALKING_UPSTAIRS
0.141388,0.957142,-0.270952,0.903952,-0.236028,0.943694,-0.309979,0.883256,0.629254,0.709686,0.332337,0.631064,0.892746,0.551427,0.48684,0.57397,0.479923,-0.000665,0.489129,0.313824,-0.753035,WALKING_UPSTAIRS
0.24712,0.929208,-0.323972,0.897673,-0.285855,0.924985,-0.310214,0.810639,0.733576,0.548726,0.433986,0.698511,0.87574,0.628093,0.557057,0.539305,0.617078,-0.071406,0.585219,0.495426,-0.699743,WALKING_UPSTAIRS
0.24712,0.913778,-0.327225,0.847609,-0.33229,0.924985,-0.310214,0.770666,0.757788,0.587115,0.387547,0.774983,0.883666,0.543694,0.550202,0.389322,0.669741,0.001904,0.539057,0.440354,-0.693249,WALKING_UPSTAIRS
0.120853,0.914646,-0.328845,0.845579,-0.33229,0.930419,-0.31332,0.772869,0.633823,0.723377,0.314186,0.68747,0.893194,0.503373,0.628893,0.565897,0.655318,0.018215,0.56376,0.312603,-0.691733,WALKING_UPSTAIRS
0.120853,0.913721,-0.327891,0.84343,-0.333067,0.930449,-0.31332,0.770508,0.54324,0.639178,0.346353,0.693351,0.911083,0.502012,0.54211,0.380467,0.462257,0.045903,0.511889,0.478722,-0.692049,WALKING_UPSTAIRS
-0.084728,0.90795,-0.334772,0.84343,-0.333067,0.916836,-0.328405,0.755855,0.67249,0.637121,0.399083,0.673873,0.882677,0.666562,0.499233,0.56309,0.63275,0.048168,0.542176,0.332065,-0.683106,WALKING_UPSTAIRS
0.21446,0.905419,-0.346959,0.838456,-0.34305,0.916836,-0.328405,0.749414,0.752708,0.626156,0.407901,0.689475,0.842894,0.586084,0.539522,0.38732,0.596106,0.075888,0.422556,0.306482,-0.670693,WALKING_UPSTAIRS
0.21446,0.910207,-0.331872,0.844175,-0.33512,0.923734,-0.324721,0.76157,0.722931,0.563218,0.327788,0.686964,0.853411,0.427558,0.605193,0.431092,0.639353,0.016949,0.528843,0.307919,-0.687063,WALKING_UPSTAIRS
0.351852,0.938138,-0.305294,0.885511,-0.281334,0.932296,-0.318758,0.83355,0.808165,0.654597,0.223366,0.732563,0.904323,0.717951,0.574778,0.656713,0.615939,0.197674,0.629278,0.455864,-0.718848,WALKING_UPSTAIRS
0.268734,0.921861,-0.333754,0.871002,-0.324575,0.932296,-0.318758,0.791385,0.679567,0.457428,0.308429,0.73691,0.910365,0.644273,0.302398,0.553638,0.539539,0.051729,0.481004,0.35656,-0.688197,WALKING_UPSTAIRS
0.14905,0.914052,-0.338501,0.849229,-0.343064,0.922073,-0.327516,0.771383,0.575089,0.54673,0.441569,0.69786,0.889814,0.607071,0.470221,0.542638,0.44714,-0.005677,0.457201,0.16051,-0.680649,WALKING_UPSTAIRS
0.14905,0.909102,-0.352781,0.841596,-0.345025,0.922073,-0.328836,0.758759,0.697539,0.635518,0.580492,0.723989,0.905654,0.499743,0.486176,0.381164,0.553777,0.12909,0.564852,0.292881,-0.666319,WALKING_UPSTAIRS
0.417399,0.914249,-0.349737,0.850654,-0.344356,0.924209,-0.328836,0.771885,0.745271,0.520686,0.471708,0.752467,0.893806,0.572578,0.588617,0.497365,0.600087,0.103166,0.486472,0.32049,-0.672006,WALKING_UPSTAIRS
0.417399,0.913212,-0.336027,0.850654,-0.342281,0.915267,-0.322835,0.76928,0.701731,0.594796,0.346606,0.723195,0.873079,0.521124,0.465044,0.467666,0.53096,0.174498,0.476972,0.39741,-0.68472,WALKING_UPSTAIRS
0.461087,0.905094,-0.329989,0.844683,-0.340826,0.915267,-0.309888,0.74861,0.787668,0.712895,0.385053,0.75469,0.910812,0.619418,0.565048,0.502102,0.601806,0.239614,0.523714,0.480295,-0.687127,WALKING_UPSTAIRS
0.461087,0.902821,-0.340814,0.833527,-0.340826,0.917256,-0.324888,0.742824,0.755856,0.658222,0.423886,0.752576,0.941609,0.61492,0.616951,0.60969,0.673932,0.21563,0.55707,0.394514,-0.676436,WALKING_UPSTAIRS
0.254817,0.906168,-0.35742,0.841764,-0.360529,0.917256,-0.335958,0.751318,0.647918,0.520406,0.481145,0.711711,0.857921,0.571578,0.557193,0.495633,0.519609,-0.032972,0.50215,0.252623,-0.661549,WALKING_UPSTAIRS
-0.847508,0.973423,-0.153405,0.935319,-0.139531,0.980262,-0.163102,0.926264,-0.228857,-0.181003,-0.219114,-0.138187,0.39193,-0.204506,-0.163466,-0.282752,-0.393009,-0.418071,-0.307536,-0.332417,-0.862494,STANDING
-0.921284,0.965665,-0.181136,0.896006,-0.179072,0.980262,-0.163316,0.905473,-0.561272,-0.405688,-0.358927,-0.406514,0.151473,-0.844178,-0.418855,-1,-0.672172,-0.670573,-0.459653,-0.828516,-0.841874,STANDING
-0.92547,0.969347,-0.180929,0.896006,-0.196498,0.985884,-0.163316,0.915213,-0.489937,-0.472675,-0.283138,-0.362696,0.060939,-0.729337,-0.511744,-0.867644,-0.792618,-0.441495,-0.543217,-0.589399,-0.842178,STANDING
-0.92547,0.967611,-0.179483,0.895918,-0.196498,0.985584,-0.155264,0.910612,-0.464637,-0.486692,-0.317894,-0.378028,0.054753,-0.71114,-0.574783,-0.808214,-0.738881,-0.467505,-0.512038,-0.644848,-0.84259,STANDING
-0.854288,0.966368,-0.178117,0.892766,-0.195829,0.985584,-0.155264,0.907317,-0.387107,-0.371323,-0.250558,-0.213774,0.214673,-0.604013,-0.414706,-0.679026,-0.602641,-0.478402,-0.219035,-0.568179,-0.838994,STANDING
-0.854288,0.966647,-0.182864,0.892855,-0.195829,0.984873,-0.165886,0.908056,-0.197838,0.012692,-0.010411,0.083369,0.552342,-0.498004,-0.037811,-0.59315,-0.175354,-0.327168,-0.039313,-0.359359,-0.840165,STANDING
-0.864473,0.965596,-0.194045,0.892855,-0.203443,0.984385,-0.16897,0.905275,-0.094726,0.166569,-0.013561,0.112517,0.586916,-0.41755,0.023324,-0.445829,-0.121685,-0.403969,-0.126403,-0.332225,-0.824828,STANDING
-0.864473,0.96562,-0.193352,0.892863,-0.205954,0.984385,-0.16897,0.90534,-0.240553,0.010336,-0.234473,-0.081958,0.44517,-0.408197,-0.250961,-0.549862,-0.354428,-0.511158,-0.36571,-0.405691,-0.82609,STANDING
-0.918925,0.967317,-0.185945,0.893485,-0.203353,0.985596,-0.166822,0.909832,-0.50194,-0.279456,-0.412604,-0.448898,0.092059,-0.792633,-0.601616,-0.867644,-0.792618,-0.776626,-0.635903,-0.898,-0.83577,STANDING
-0.9278,0.967287,-0.187418,0.893485,-0.203353,0.98633,-0.166124,0.909752,-0.595687,-0.4173,-0.519609,-0.575981,-0.069522,-0.873892,-0.616562,-1,-0.894813,-0.83215,-0.769171,-0.940965,-0.834345,STANDING
-0.935535,0.966393,-0.191176,0.892207,-0.20769,0.98609,-0.166124,0.907384,-0.67695,-0.574453,-0.642856,-0.685567,-0.221303,-1,-0.709665,-1,-1,-0.900162,-0.853531,-1,-0.829477,STANDING
-0.934767,0.96725,-0.187179,0.893841,-0.206846,0.98609,-0.165447,0.909653,-0.650109,-0.582437,-0.620671,-0.641803,-0.151892,-1,-0.741924,-1,-0.93912,-0.942216,-0.907014,-1,-0.831764,STANDING
-0.934767,0.96822,-0.185512,0.893841,-0.206846,0.987133,-0.157651,0.912222,-0.626918,-0.475047,-0.616542,-0.713173,-0.140168,-1,-0.703136,-1,-0.93912,-1,-0.907014,-1,-0.832595,STANDING
-0.941367,0.968217,-0.184926,0.893835,-0.203782,0.987835,-0.157651,0.912216,-0.639865,-0.459373,-0.641838,-0.682444,-0.165661,-1,-0.703136,-1,-0.85688,-0.864158,-0.907014,-1,-0.833758,STANDING
-0.678594,0.88195,-0.290906,0.866573,-0.260371,0.82057,-0.332406,0.692975,-0.406894,-0.335867,-0.19187,-0.199859,0.321413,-0.218095,-0.280455,-0.662426,-0.506019,-0.396371,-0.145682,-0.44311,-0.630921,STANDING
-0.868078,0.930775,-0.252007,0.866573,-0.260371,0.917811,-0.247467,0.814364,-0.309474,-0.304616,-0.312211,-0.111261,0.345677,-0.454069,-0.290413,-0.595075,-0.493653,-0.367108,-0.366048,-0.370744,-0.702875,STANDING
-0.868078,0.925442,-0.264502,0.865823,-0.263851,0.93658,-0.248515,0.800582,-0.308576,-0.359197,-0.271164,-0.157837,0.265543,-0.501318,-0.33382,-0.574554,-0.52131,-0.431235,-0.426355,-0.397034,-0.690243,STANDING
-0.905634,0.917842,-0.27708,0.848577,-0.287782,0.936502,-0.250565,0.781032,-0.390886,-0.687973,-0.458134,-0.502728,0.013337,-0.642517,-0.757953,-0.75852,-1,-0.803164,-0.739177,-0.898,-0.672752,STANDING
-0.905634,0.92201,-0.273604,0.853623,-0.284224,0.936502,-0.250565,0.791727,-0.382718,-0.699528,-0.512028,-0.49604,0.048262,-0.694179,-0.757953,-0.75852,-1,-0.803164,-0.739177,-0.898,-0.681969,STANDING
-0.928229,0.926119,-0.266681,0.853623,-0.284224,0.943297,-0.243981,0.802265,-0.472629,-0.66361,-0.504474,-0.61612,-0.056668,-0.71114,-0.785427,-0.867644,-1,-0.776626,-0.769171,-0.940965,-0.690526,STANDING
-0.937896,0.923998,-0.265071,0.853462,-0.283761,0.942921,-0.23624,0.796813,-0.56715,-0.707235,-0.574563,-0.716378,-0.206423,-0.873892,-0.849961,-0.943699,-1,-0.942216,-0.843671,-1,-0.685105,STANDING
-0.936232,0.921456,-0.265287,0.848136,-0.283761,0.940882,-0.236488,0.790285,-0.643319,-0.754968,-0.658909,-0.782869,-0.258246,-1,-0.785427,-1,-1,-1,-0.873482,-1,-0.67991,STANDING
-0.936232,0.919821,-0.267406,0.847104,-0.285553,0.939441,-0.24278,0.786093,-0.636776,-0.656092,-0.67012,-0.762566,-0.238379,-1,-0.889911,-1,-1,-1,-1,-1,-0.676865,STANDING
-0.941292,0.918315,-0.271664,0.845054,-0.28556,0.938013,-0.245061,0.782237,-0.672493,-0.634838,-0.613264,-0.762794,-0.362054,-1,-0.815786,-1,-1,-0.942216,-0.907014,-1,-0.673079,STANDING
-0.937403,0.917565,-0.272273,0.843583,-0.288782,0.938013,-0.245061,0.78032,-0.707019,-0.783017,-0.677721,-0.749091,-0.348199,-1,-0.849961,-1,-1,-1,-0.907014,-1,-0.670421,STANDING
-0.937403,0.917488,-0.272237,0.843379,-0.288782,0.938015,-0.245877,0.780122,-0.714697,-0.721327,-0.760895,-0.820019,-0.336026,-1,-0.94487,-1,-1,-1,-0.946182,-1,-0.670325,STANDING
-0.928068,0.917232,-0.27241,0.843266,-0.288064,0.937262,-0.245877,0.779467,-0.603198,-0.630829,-0.669432,-0.694227,-0.152622,-0.614191,-0.632611,-1,-0.93912,-1,-0.548601,-0.861217,-0.669954,STANDING
-0.743937,0.946746,0.117634,0.890476,0.131158,0.89941,-0.06387,0.856196,-0.248267,-0.228104,0.01608,0.062348,0.512527,-0.232712,-0.098137,-0.44555,-0.36369,-0.085523,-0.056268,-0.225659,-0.854525,SITTING
-0.920044,0.951997,0.151109,0.890476,0.131158,0.965262,0.169225,0.869516,-0.411875,-0.433929,-0.256842,-0.351986,0.174832,-0.71114,-0.632611,-0.836457,-0.764658,-0.56335,-0.462187,-0.798901,-0.833941,SITTING
-0.86753,0.946063,0.146856,0.873902,0.117729,0.965262,0.169225,0.853949,-0.191911,-0.197358,-0.034798,-0.021233,0.391849,-0.508338,-0.362012,-0.515762,-0.443254,-0.250543,-0.314303,-0.320396,-0.837842,SITTING
-0.86753,0.947436,0.14641,0.873708,0.117729,0.965408,0.169044,0.857534,-0.177704,-0.231102,-0.183309,-0.057196,0.364305,-0.458815,-0.325365,-0.595075,-0.425708,-0.266797,-0.314303,-0.30422,-0.838488,SITTING
-0.900208,0.948375,0.147328,0.873997,0.119198,0.968651,0.169044,0.859987,-0.460596,-0.530918,-0.59208,-0.565327,-0.04087,-0.817269,-0.616562,-0.867644,-0.93912,-0.900162,-0.641353,-0.828516,-0.837532,SITTING
-0.926848,0.948755,0.14931,0.874916,0.119198,0.968472,0.171757,0.860979,-0.592924,-0.604018,-0.656316,-0.659355,-0.148536,-0.792633,-0.812205,-0.943699,-1,-0.942216,-0.843671,-1,-0.835289,SITTING
-0.928476,0.948067,0.149604,0.874916,0.119187,0.967005,0.173005,0.859182,-0.648514,-0.637935,-0.669414,-0.639482,-0.271014,-0.873892,-0.812205,-1,-1,-0.900162,-0.873482,-0.940965,-0.834937,SITTING
-0.928476,0.946929,0.149312,0.873082,0.119187,0.967005,0.17214,0.856207,-0.707996,-0.675523,-0.798327,-0.721297,-0.38465,-1,-0.849961,-1,-1,-1,-0.907014,-1,-0.835224,SITTING
-0.938486,0.946672,0.150606,0.872308,0.122008,0.966717,0.17214,0.855536,-0.672028,-0.668087,-0.757001,-0.78052,-0.383889,-1,-0.94487,-1,-1,-1,-0.946182,-1,-0.833786,SITTING
-0.937717,0.947339,0.150349,0.875153,0.122008,0.966717,0.167282,0.857278,-0.678256,-0.62666,-0.631723,-0.714546,-0.262039,-1,-0.904748,-1,-0.93912,-1,-0.763713,-0.940965,-0.833976,SITTING
-0.937717,0.949298,0.144711,0.875813,0.120768,0.96733,0.165085,0.8624,-0.705288,-0.735953,-0.666125,-0.716711,-0.326624,-0.946357,-0.889911,-1,-1,-1,-0.763713,-1,-0.840276,SITTING
-0.905406,0.949656,0.143706,0.875813,0.115269,0.969065,0.165085,0.863335,-0.520279,-0.656306,-0.674757,-0.569598,-0.207121,-0.481516,-0.601616,-0.549862,-0.85688,-0.511158,-0.333663,-0.305676,-0.841327,SITTING
-0.848971,0.94864,-0.108033,0.893969,-0.07726,0.93218,-0.123191,0.861055,-0.350845,-0.351383,-0.399121,-0.346246,0.162682,-0.454546,-0.522761,-0.715926,-0.672172,-0.622848,-0.552388,-0.798901,-0.806005,SITTING
-0.919487,0.965282,-0.067027,0.893969,-0.075417,0.976567,-0.092469,0.904451,-0.4159,-0.424919,-0.380798,-0.38116,0.132792,-0.677286,-0.37887,-0.75852,-0.764658,-0.63765,-0.569196,-0.828516,-0.844238,SITTING
-0.919487,0.964435,-0.065724,0.892782,-0.075417,0.983392,-0.061291,0.902204,-0.323915,-0.297444,-0.270562,-0.308166,0.196314,-0.626901,-0.494449,-0.715926,-0.738881,-0.56335,-0.486786,-0.828516,-0.850151,SITTING
-0.920431,0.963052,-0.086292,0.889646,-0.090755,0.98078,-0.069576,0.898552,-0.402574,-0.318119,-0.388605,-0.440499,0.027491,-0.748883,-0.485803,-0.782358,-0.823157,-0.653536,-0.546516,-0.861217,-0.837374,SITTING
-0.929256,0.961208,-0.093962,0.888879,-0.114638,0.980626,-0.069576,0.893683,-0.444705,-0.280827,-0.438577,-0.447229,0.041491,-0.817269,-0.601616,-0.836457,-0.715006,-0.776626,-0.677315,-0.861217,-0.824263,SITTING
-0.929256,0.960157,-0.091721,0.885746,-0.114638,0.979351,-0.068549,0.890912,-0.386349,-0.307463,-0.402503,-0.389517,0.121525,-0.678362,-0.504232,-0.75852,-0.692824,-0.7295,-0.597518,-0.828516,-0.82405,SITTING
-0.916564,0.959592,-0.092452,0.88565,-0.114932,0.979351,-0.065927,0.889423,-0.415748,-0.400254,-0.477617,-0.475242,0.01549,-0.71114,-0.59456,-0.808214,-0.85688,-0.803164,-0.728456,-0.861217,-0.822188,SITTING
-0.916564,0.959831,-0.091767,0.885527,-0.112216,0.979466,-0.065927,0.890052,-0.482305,-0.404692,-0.512683,-0.521138,-0.114227,-0.817269,-0.627029,-0.943699,-0.792618,-0.900162,-0.843671,-0.898,-0.821143,SITTING
-0.930169,0.960417,-0.088357,0.885723,-0.111701,0.980084,-0.064734,0.891598,-0.453296,-0.430729,-0.404754,-0.466849,-0.056569,-0.817269,-0.66945,-0.867644,-0.823157,-0.688843,-0.816674,-0.898,-0.823307,SITTING
-0.92849,0.9608,-0.086464,0.886353,-0.110952,0.980656,-0.059527,0.892606,-0.394612,-0.469131,-0.380691,-0.420381,0.030075,-0.729337,-0.601616,-0.73644,-0.764658,-0.688843,-0.710199,-0.798901,-0.824437,SITTING
-0.92849,0.960372,-0.090964,0.886353,-0.110952,0.979067,-0.074438,0.891479,-0.463702,-0.455381,-0.491204,-0.478176,-0.044157,-0.71114,-0.668343,-0.836457,-0.764658,-0.776626,-0.748065,-0.861217,-0.825037,SITTING
-0.932165,0.959579,-0.099207,0.885846,-0.112927,0.978977,-0.075348,0.889389,-0.555196,-0.501561,-0.527241,-0.612063,-0.164208,-0.907316,-0.757953,-0.943699,-0.93912,-0.900162,-0.816674,-1,-0.820808,SITTING
-0.932165,0.960085,-0.100514,0.886119,-0.12242,0.978977,-0.075348,0.890722,-0.577524,-0.487459,-0.516172,-0.627518,-0.18283,-0.907316,-0.785427,-1,-0.85688,-0.864158,-0.816674,-1,-0.820745,SITTING
-0.928741,0.959846,-0.100139,0.886119,-0.12242,0.978822,-0.074911,0.890093,-0.535543,-0.51146,-0.486611,-0.617664,-0.201882,-0.844178,-0.785427,-0.943699,-0.894813,-0.83215,-0.816674,-1,-0.819767,SITTING
-0.769138,-0.208464,0.750042,0.631872,0.851343,-0.581852,0.393447,-0.754881,0.372469,0.293107,0.225249,0.403723,0.727715,0.214372,0.337625,-0.178913,0.194263,0.062179,0.365572,-0.026874,0.384086,LAYING
-0.765663,-0.570645,0.886722,-0.457823,0.851343,-0.581852,0.838924,-0.9887,0.186794,0.37683,0.31494,0.373943,0.718634,0.04671,0.114252,-0.200971,0.041448,0.048535,0.05115,-0.21168,0.659715,LAYING
-0.765663,-0.542714,0.88853,-0.586902,0.849535,-0.565031,0.895675,-0.99494,-0.167101,-0.045258,-0.034694,0.00704,0.378265,-0.17802,-0.281093,-0.388375,-0.341516,-0.421333,-0.274141,-0.357097,0.641106,LAYING
-0.917669,-0.524152,0.891332,-0.586902,0.844145,-0.473919,0.895716,-0.997749,-0.488514,-0.550496,-0.45812,-0.476022,-0.057012,-0.792633,-0.66945,-0.943699,-0.823157,-0.776626,-0.816674,-0.861217,0.627809,LAYING
-0.922638,-0.52433,0.8951,-0.585211,0.844145,-0.473813,0.907612,-0.997733,-0.49239,-0.620654,-0.560964,-0.564295,-0.096975,-0.791213,-0.83986,-0.902724,-1,-0.7295,-0.791957,-0.898,0.62783,LAYING
-0.922638,-0.518164,0.895034,-0.579045,0.843902,-0.473438,0.908622,-0.998236,-0.490038,-0.425964,-0.454108,-0.514819,-0.042515,-0.644591,-0.763544,-0.902724,-0.894813,-0.708445,-0.769171,-0.940965,0.623474,LAYING
-0.92193,-0.521739,0.895099,-0.579045,0.844867,-0.489832,0.908622,-0.997863,-0.584817,-0.437267,-0.408578,-0.561795,-0.072428,-0.791213,-0.721837,-1,-0.894813,-0.75216,-0.873482,-0.898,0.626032,LAYING
-0.89786,-0.53248,0.897073,-0.583624,0.850344,-0.490343,0.908638,-0.996865,-0.684402,-0.569508,-0.481637,-0.612578,-0.17349,-0.854006,-0.786886,-1,-1,-0.83215,-0.781516,-0.940965,0.633661,LAYING
-0.89786,-0.52424,0.900565,-0.578333,0.851115,-0.490343,0.909977,-0.997613,-0.708021,-0.605702,-0.60526,-0.735613,-0.239787,-0.644591,-0.870398,-1,-1,-1,-0.89253,-1,0.627796,LAYING
-0.928618,-0.529378,0.90099,-0.578333,0.851115,-0.508391,0.913031,-0.996964,-0.62707,-0.581605,-0.653365,-0.713685,-0.275978,-0.820753,-0.904748,-1,-1,-0.942216,-0.946182,-1,0.631452,LAYING
-0.897041,-0.550494,0.900868,-0.591173,0.852608,-0.509881,0.913031,-0.994602,-0.528638,-0.565197,-0.615015,-0.648646,-0.163192,-0.644591,-0.870398,-0.902724,-1,-0.900162,-0.752056,-1,0.646453,LAYING
-0.897041,-0.541283,0.903927,-0.589028,0.855799,-0.509881,0.913602,-0.995684,-0.612538,-0.628055,-0.501641,-0.648092,-0.160661,-0.71187,-0.83986,-1,-1,-0.83215,-0.739177,-1,0.639938,LAYING
-0.927045,-0.529162,0.906594,-0.589028,0.856059,-0.492607,0.917816,-0.99723,-0.686199,-0.646883,-0.520565,-0.690193,-0.269433,-0.820753,-0.94487,-1,-1,-0.864158,-0.853531,-1,0.631314,LAYING
-0.909311,-0.543629,0.906639,-0.589873,0.856059,-0.504988,0.919235,-0.995481,-0.527407,-0.534348,-0.507566,-0.53845,-0.06046,-0.642517,-0.812205,-0.867644,-0.93912,-0.75216,-0.678646,-0.828516,0.641586,LAYING
-0.712215,-0.560456,0.979672,-0.380755,0.95737,-0.610219,0.865295,-0.986827,-0.023924,-0.068677,0.127348,0.024506,0.504759,-0.136649,-0.176325,-0.402981,-0.396951,-0.295699,-0.096449,-0.411114,0.653015,LAYING
-0.717254,-0.508276,0.983439,-0.537054,0.955737,-0.581827,0.986899,-0.996771,-0.351037,-0.271632,-0.136211,-0.248695,0.302468,-0.275497,-0.474276,-0.662426,-0.634972,-0.545653,-0.238764,-0.66615,0.616409,LAYING
-0.900432,-0.485203,0.979512,-0.537054,0.930815,-0.446067,0.986899,-0.999798,-0.37585,-0.338667,-0.281321,-0.338668,0.16199,-0.59464,-0.640172,-0.75852,-0.652923,-0.653536,-0.588745,-0.798901,0.600007,LAYING
-0.900432,-0.495981,0.983291,-0.556122,0.930832,-0.446351,0.992466,-0.999578,-0.325674,-0.202285,-0.27328,-0.2412,0.257385,-0.586249,-0.45736,-0.715926,-0.530432,-0.596274,-0.561,-0.689097,0.607694,LAYING
-0.922238,-0.494368,0.984211,-0.554221,0.931647,-0.446351,0.995748,-0.999632,-0.421181,-0.23933,-0.347,-0.351969,0.110865,-0.71114,-0.541478,-0.902724,-0.588127,-0.688843,-0.597518,-0.723642,0.60654,LAYING
-0.922238,-0.488501,0.984267,-0.552557,0.931647,-0.443388,0.995835,-0.999814,-0.573223,-0.366785,-0.372218,-0.50378,-0.085262,-0.76448,-0.685704,-1,-0.823157,-0.7295,-0.710199,-0.898,0.602347,LAYING
-0.927195,-0.48818,0.98359,-0.552557,0.931009,-0.439598,0.995715,-0.999827,-0.615787,-0.489388,-0.497555,-0.572589,-0.124305,-0.820753,-0.83986,-1,-0.823157,-0.776626,-0.769171,-0.898,0.602117,LAYING
-0.922877,-0.487912,0.983508,-0.550498,0.930253,-0.439598,0.995715,-0.999831,-0.556201,-0.553675,-0.567462,-0.573105,-0.143314,-0.844178,-0.94487,-0.943699,-1,-0.864158,-0.816674,-0.940965,0.601924,LAYING
-0.922877,-0.483892,0.983605,-0.55022,0.930253,-0.43741,0.995857,-0.999919,-0.547664,-0.486991,-0.433576,-0.496497,-0.061169,-0.817269,-0.83986,-0.943699,-0.894813,-0.776626,-0.816674,-0.861217,0.599054,LAYING
-0.931658,-0.483179,0.983925,-0.55022,0.931243,-0.432282,0.995857,-0.999934,-0.631136,-0.492488,-0.60559,-0.561748,-0.095913,-0.792633,-0.812205,-1,-0.894813,-0.83215,-0.791957,-0.861217,0.598543,LAYING
-0.923553,-0.481461,0.984375,-0.544239,0.931243,-0.432282,0.996146,-0.999952,-0.631136,-0.522691,-0.674919,-0.607791,-0.232261,-0.844178,-0.904748,-1,-0.85688,-0.942216,-0.82017,-1,0.597311,LAYING
-0.923553,-0.478252,0.984157,-0.544071,0.931243,-0.431034,0.996121,-0.999985,-0.667234,-0.565213,-0.614963,-0.594536,-0.247437,-0.873892,-0.83986,-1,-0.85688,-0.942216,-0.843671,-1,0.595019,LAYING
-0.929172,-0.479005,0.983856,-0.544071,0.930489,-0.429566,0.996016,-0.99998,-0.643667,-0.704919,-0.627822,-0.654715,-0.252244,-0.907316,-0.904748,-1,-1,-1,-0.946182,-1,0.595558,LAYING
-0.929172,-0.478821,0.983811,-0.544274,0.930603,-0.429566,0.995999,-0.999981,-0.621894,-0.587994,-0.515423,-0.611555,-0.327881,-0.946357,-0.904748,-1,-1,-0.900162,-0.873482,-0.940965,0.595427,LAYING
-0.925104,-0.479443,0.984366,-0.544274,0.931688,-0.433797,0.995999,-0.999971,-0.563022,-0.519244,-0.42064,-0.400137,-0.03197,-0.748883,-0.574783,-1,-0.618236,-0.75216,-0.574261,-0.798901,0.595872,LAYING
0.088355,0.954253,-0.229882,0.893407,-0.239074,0.960997,-0.211333,0.87547,0.757788,0.755135,0.448906,0.827331,0.851362,0.749456,0.592768,0.567451,0.735786,0.449935,0.4426,0.516622,-0.783287,WALKING
0.088355,0.943034,-0.239249,0.881282,-0.255712,0.959221,-0.21273,0.846063,0.584113,0.86421,0.466484,0.808411,0.834787,0.543165,0.706745,0.658027,0.723598,0.38297,0.490306,0.57881,-0.77602,WALKING
-0.130974,0.943245,-0.233165,0.879459,-0.240921,0.959221,-0.21273,0.846612,0.482048,0.907,0.502748,0.767826,0.7982,0.533269,0.578845,0.635817,0.736653,0.424149,0.553424,0.533306,-0.782859,WALKING
0.067702,0.947116,-0.227689,0.8802,-0.240921,0.95994,-0.208787,0.856718,0.566061,0.709755,0.579814,0.760455,0.772035,0.639515,0.676844,0.611792,0.711229,0.220432,0.552848,0.575282,-0.789079,WALKING
