@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,8-9,11-16,18-41,43-53,55-265,267-268,270-271,273-274,276-281,283-302,304-310,312-314,316-381,383-389,391-503,506-508,510-559,561-562'

@attribute tBodyAcc-std()-X numeric
@attribute tBodyAcc-mad()-X numeric
@attribute tBodyAcc-max()-X numeric
@attribute tBodyAcc-energy()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-min()-Y numeric
@attribute fBodyAcc-mean()-X numeric
@attribute fBodyAcc-std()-X numeric
@attribute fBodyAcc-mad()-X numeric
@attribute fBodyAcc-max()-X numeric
@attribute fBodyAcc-energy()-X numeric
@attribute fBodyAcc-bandsEnergy()-A-18 numeric
@attribute fBodyAcc-bandsEnergy()-I-1_16 numeric
@attribute fBodyAcc-bandsEnergy()-M-1_24 numeric
@attribute fBodyAccJerk-bandsEnergy()-A-1_8 numeric
@attribute fBodyAccJerk-bandsEnergy()-I-1_16 numeric
@attribute fBodyAccMag-std() numeric
@attribute fBodyAccMag-mad() numeric
@attribute fBodyAccMag-energy() numeric
@attribute angle(Y-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.979626,-0.982618,-0.929256,-0.999704,-0.091721,-0.068549,-0.973865,-0.98239,-0.974092,-0.989316,-0.999705,-0.999911,-0.999829,-0.999719,-0.999923,-0.999684,-0.963822,-0.95304,-0.998462,0.146363,SITTING
-0.980437,-0.98466,-0.916564,-0.999725,-0.092452,-0.065927,-0.976046,-0.982431,-0.975505,-0.990312,-0.999724,-0.999942,-0.99985,-0.999738,-0.999954,-0.9997,-0.96935,-0.960789,-0.998955,0.146865,SITTING
-0.985808,-0.98871,-0.916564,-0.999837,-0.091767,-0.065927,-0.981371,-0.98799,-0.984163,-0.991938,-0.999838,-0.999977,-0.999916,-0.999855,-0.999934,-0.999846,-0.983917,-0.976989,-0.9995,0.14638,SITTING
-0.986658,-0.988531,-0.930169,-0.999854,-0.088357,-0.064734,-0.982566,-0.98866,-0.984371,-0.993576,-0.999853,-0.99998,-0.999929,-0.999862,-0.999977,-0.999826,-0.980578,-0.974958,-0.999332,0.144057,SITTING
-0.981123,-0.984926,-0.92849,-0.999741,-0.086464,-0.059527,-0.978177,-0.98235,-0.977294,-0.990602,-0.999741,-0.99997,-0.999826,-0.999748,-0.999984,-0.999581,-0.974363,-0.967765,-0.999055,0.142765,SITTING
-0.983298,-0.987539,-0.92849,-0.999788,-0.090964,-0.074438,-0.980486,-0.984484,-0.978537,-0.99017,-0.999789,-0.999967,-0.999844,-0.999797,-0.999979,-0.999617,-0.975161,-0.968798,-0.999286,0.145848,SITTING
-0.989545,-0.991033,-0.932165,-0.9999,-0.099207,-0.075348,-0.98631,-0.991129,-0.987346,-0.993558,-0.9999,-0.999973,-0.999936,-0.999909,-0.999973,-0.999848,-0.98098,-0.978943,-0.999495,0.151454,SITTING
-0.990254,-0.991826,-0.932165,-0.999911,-0.100514,-0.075348,-0.987144,-0.991789,-0.988613,-0.994539,-0.99991,-0.999972,-0.99993,-0.999917,-0.999986,-0.999834,-0.981276,-0.977329,-0.99952,0.152324,SITTING
-0.989456,-0.990523,-0.928741,-0.9999,-0.100139,-0.074911,-0.987187,-0.990461,-0.988225,-0.993931,-0.999899,-0.999964,-0.999937,-0.999909,-0.999988,-0.999912,-0.985811,-0.981712,-0.999618,0.152068,SITTING
-0.057142,-0.077016,-0.769138,-0.296832,0.750042,0.393447,-0.208254,-0.003717,-0.150122,0.00956,-0.55335,-0.419829,-0.51247,-0.543636,-0.991654,-0.986422,0.502799,0.46129,0.255772,-0.590334,LAYING
-0.824315,-0.85686,-0.765663,-0.98207,0.886722,0.838924,-0.792688,-0.838375,-0.818668,-0.843274,-0.983869,-0.984194,-0.985112,-0.984073,-0.993759,-0.99293,-0.709347,-0.676605,-0.939846,-0.659526,LAYING
-0.900874,-0.92406,-0.765663,-0.994092,0.88853,0.895675,-0.891939,-0.904509,-0.882699,-0.922864,-0.994678,-0.994863,-0.994954,-0.994694,-0.998837,-0.996569,-0.861766,-0.854786,-0.986407,-0.690342,LAYING
-0.980894,-0.982417,-0.917669,-0.999736,0.891332,0.895716,-0.976845,-0.982703,-0.979877,-0.988429,-0.999735,-0.999807,-0.999756,-0.999758,-0.999964,-0.999859,-0.976338,-0.974081,-0.999191,-0.694072,LAYING
-0.980403,-0.981406,-0.922638,-0.999667,0.8951,0.907612,-0.980783,-0.980069,-0.980385,-0.979493,-0.999724,-0.999765,-0.999752,-0.999751,-0.999973,-0.999883,-0.980923,-0.977661,-0.999478,-0.695767,LAYING
-0.963226,-0.964375,-0.922638,-0.999161,0.895034,0.908622,-0.964046,-0.962704,-0.967934,-0.960234,-0.999167,-0.999028,-0.999156,-0.999194,-0.999953,-0.99986,-0.975153,-0.968138,-0.999195,-0.697463,LAYING
-0.966594,-0.967845,-0.92193,-0.998974,0.895099,0.908622,-0.97773,-0.962609,-0.975791,-0.957049,-0.999299,-0.999101,-0.999241,-0.99929,-0.999945,-0.999857,-0.978951,-0.979385,-0.999425,-0.697891,LAYING
-0.954295,-0.95483,-0.89786,-0.998577,0.897073,0.908638,-0.976553,-0.947375,-0.972096,-0.939035,-0.998762,-0.998329,-0.998636,-0.998728,-0.999956,-0.999908,-0.964386,-0.970901,-0.999003,-0.699815,LAYING
-0.938002,-0.935623,-0.89786,-0.997817,0.900565,0.909977,-0.956722,-0.931541,-0.951116,-0.925855,-0.997817,-0.997106,-0.997609,-0.997766,-0.99996,-0.999891,-0.959656,-0.969394,-0.998921,-0.70607,LAYING
-0.966477,-0.966635,-0.928618,-0.998148,0.90099,0.913031,-0.978966,-0.962133,-0.975083,-0.956683,-0.999295,-0.999106,-0.999243,-0.999278,-0.99996,-0.999916,-0.963381,-0.974664,-0.999118,-0.70643,LAYING
-0.944269,-0.944224,-0.897041,-0.998064,0.900868,0.913031,-0.960445,-0.938591,-0.95561,-0.931848,-0.998212,-0.997635,-0.998078,-0.99818,-0.999938,-0.999911,-0.960667,-0.959675,-0.998768,-0.704473,LAYING
-0.959073,-0.958841,-0.897041,-0.998559,0.903927,0.913602,-0.969261,-0.955276,-0.967409,-0.950833,-0.998988,-0.998722,-0.998911,-0.998967,-0.999943,-0.999884,-0.947791,-0.959492,-0.998232,-0.711244,LAYING
-0.974659,-0.976238,-0.927045,-0.9991,0.906594,0.917816,-0.978534,-0.972974,-0.977661,-0.97119,-0.99957,-0.999473,-0.999548,-0.999568,-0.999981,-0.999905,-0.974421,-0.979135,-0.999386,-0.716704,LAYING
-0.963232,-0.963452,-0.909311,-0.998976,0.906639,0.919235,-0.969308,-0.960765,-0.963587,-0.958215,-0.999167,-0.999047,-0.999116,-0.999157,-0.999893,-0.999712,-0.964413,-0.961609,-0.998735,-0.715068,LAYING
-0.801869,-0.80764,-0.712215,-0.970499,0.979672,0.865295,-0.851138,-0.785142,-0.828371,-0.770924,-0.979598,-0.9743,-0.97788,-0.979101,-0.996726,-0.994805,-0.6453,-0.694913,-0.932611,-0.860282,LAYING
-0.887593,-0.904703,-0.717254,-0.992716,0.983439,0.986899,-0.902534,-0.881922,-0.888883,-0.891632,-0.993222,-0.991139,-0.992799,-0.993071,-0.999169,-0.999196,-0.843123,-0.830336,-0.983983,-0.91908,LAYING
-0.971598,-0.977557,-0.900432,-0.999289,0.979512,0.986899,-0.965643,-0.974275,-0.961603,-0.986054,-0.999475,-0.999715,-0.999522,-0.999472,-0.999749,-0.999158,-0.959752,-0.953318,-0.998348,-0.931502,LAYING
-0.971137,-0.974342,-0.900432,-0.999462,0.983291,0.992466,-0.966333,-0.973198,-0.962993,-0.984965,-0.99946,-0.999785,-0.999506,-0.999467,-0.999763,-0.998963,-0.952036,-0.941035,-0.997706,-0.938895,LAYING
-0.979895,-0.982511,-0.922238,-0.999635,0.984211,0.995748,-0.971729,-0.984224,-0.977746,-0.992122,-0.999711,-0.999837,-0.999802,-0.999742,-0.999701,-0.99973,-0.963668,-0.954914,-0.998229,-0.945677,LAYING
-0.981386,-0.982195,-0.922238,-0.999747,0.984267,0.995835,-0.981257,-0.981272,-0.980269,-0.981154,-0.999747,-0.999751,-0.999754,-0.999747,-0.999928,-0.999854,-0.97925,-0.9691,-0.999265,-0.94835,LAYING
-0.984774,-0.985053,-0.927195,-0.999819,0.98359,0.995715,-0.985939,-0.984114,-0.983751,-0.983854,-0.999818,-0.999819,-0.999825,-0.999817,-0.999961,-0.999901,-0.974945,-0.965867,-0.999234,-0.942436,LAYING
-0.987469,-0.989754,-0.922877,-0.999826,0.983508,0.995715,-0.983835,-0.98922,-0.984906,-0.992704,-0.999867,-0.999928,-0.9999,-0.999876,-0.999955,-0.999875,-0.979514,-0.973906,-0.999404,-0.940447,LAYING
-0.985407,-0.987068,-0.922877,-0.999831,0.983605,0.995857,-0.982288,-0.986798,-0.983443,-0.991592,-0.999831,-0.999927,-0.999858,-0.99984,-0.999916,-0.999784,-0.983255,-0.976046,-0.999506,-0.947126,LAYING
-0.986643,-0.987881,-0.931658,-0.999851,0.983925,0.995857,-0.984836,-0.987351,-0.982859,-0.992589,-0.999853,-0.999912,-0.999859,-0.999856,-0.999938,-0.999815,-0.978686,-0.975784,-0.999417,-0.948139,LAYING
-0.988595,-0.990129,-0.923553,-0.999863,0.984375,0.996146,-0.987255,-0.989085,-0.987266,-0.99134,-0.999886,-0.999928,-0.999898,-0.999889,-0.999961,-0.999895,-0.969273,-0.971082,-0.999198,-0.948218,LAYING
-0.987935,-0.990838,-0.923553,-0.999873,0.984157,0.996121,-0.986872,-0.98828,-0.986425,-0.990333,-0.999875,-0.999921,-0.999885,-0.999878,-0.999971,-0.999882,-0.978768,-0.975855,-0.999479,-0.953621,LAYING
-0.987837,-0.98853,-0.929172,-0.999874,0.983856,0.996016,-0.986635,-0.988249,-0.986779,-0.988633,-0.999873,-0.999907,-0.999892,-0.999878,-0.999981,-0.999909,-0.981571,-0.980459,-0.999596,-0.952877,LAYING
-0.987967,-0.988912,-0.929172,-0.999876,0.983811,0.995999,-0.987061,-0.988234,-0.988727,-0.987018,-0.999876,-0.999892,-0.999893,-0.999881,-0.99999,-0.99993,-0.977038,-0.975301,-0.999383,-0.9531,LAYING
-0.982331,-0.986398,-0.925104,-0.999715,0.984366,0.995999,-0.980192,-0.983161,-0.979613,-0.989831,-0.999768,-0.999807,-0.999768,-0.999774,-0.999865,-0.999732,-0.955043,-0.951633,-0.997943,-0.957058,LAYING
-0.255453,-0.334295,0.088355,-0.721535,-0.229882,-0.211333,-0.18191,-0.286465,-0.145979,-0.478347,-0.720826,-0.79063,-0.725393,-0.720381,-0.844726,-0.655808,-0.339584,-0.298759,-0.665994,0.24065,WALKING
-0.291699,-0.339458,0.088355,-0.746584,-0.239249,-0.21273,-0.213059,-0.325147,-0.186924,-0.522504,-0.747195,-0.764495,-0.767103,-0.75025,-0.816686,-0.804414,-0.341407,-0.275476,-0.68045,0.248099,WALKING
-0.284967,-0.334029,-0.130974,-0.742846,-0.233165,-0.21273,-0.204052,-0.319435,-0.192982,-0.477944,-0.742395,-0.747409,-0.753781,-0.746421,-0.809461,-0.816492,-0.36759,-0.25801,-0.67813,0.244063,WALKING
-0.295424,-0.365705,0.067702,-0.749961,-0.227689,-0.208787,-0.141486,-0.366097,-0.243671,-0.558542,-0.749779,-0.777393,-0.776621,-0.764295,-0.839549,-0.813743,-0.373455,-0.296789,-0.656488,0.240042,WALKING
-0.210913,-0.282114,0.067702,-0.686515,-0.23364,-0.208787,-0.10749,-0.255555,-0.076026,-0.54734,-0.686628,-0.760726,-0.712876,-0.701956,-0.780907,-0.667684,-0.337771,-0.208241,-0.628269,0.243478,WALKING
-0.193606,-0.27263,0.003872,-0.673336,-0.235724,-0.208236,0.031824,-0.301953,-0.058415,-0.578444,-0.672753,-0.810616,-0.714018,-0.683545,-0.840944,-0.644044,-0.445959,-0.308599,-0.680307,0.244243,WALKING
-0.251925,-0.322258,-0.042613,-0.718354,-0.227516,-0.208236,-0.140114,-0.30083,-0.10434,-0.592315,-0.718188,-0.815047,-0.743661,-0.718576,-0.869339,-0.639621,-0.503413,-0.325711,-0.759723,0.238959,WALKING
-0.262024,-0.335271,-0.082345,-0.725986,-0.212735,-0.1974,-0.14756,-0.31229,-0.095745,-0.568811,-0.725701,-0.80276,-0.751826,-0.730425,-0.858847,-0.707446,-0.456458,-0.336736,-0.751258,0.229311,WALKING
-0.275551,-0.34282,-0.041973,-0.735709,-0.209252,-0.187259,-0.155256,-0.328804,-0.144678,-0.561258,-0.735611,-0.788071,-0.756098,-0.739034,-0.846639,-0.747064,-0.381935,-0.331491,-0.704381,0.226733,WALKING
-0.274943,-0.313646,-0.041973,-0.735003,-0.213846,-0.191005,-0.181273,-0.315314,-0.113644,-0.546219,-0.735167,-0.768362,-0.754026,-0.73751,-0.814155,-0.778938,-0.284751,-0.203085,-0.646177,0.229871,WALKING
-0.277709,-0.339193,0.043735,-0.73765,-0.223068,-0.208855,-0.220674,-0.301412,-0.207055,-0.513463,-0.737174,-0.730899,-0.741047,-0.739037,-0.789941,-0.800187,-0.321988,-0.254026,-0.675983,0.235998,WALKING
-0.32971,-0.393398,0.043735,-0.772794,-0.227677,-0.208855,-0.253333,-0.362269,-0.227025,-0.521986,-0.773448,-0.795434,-0.779781,-0.774345,-0.866399,-0.79986,-0.504272,-0.386954,-0.793356,0.238565,WALKING
-0.33664,-0.410055,-0.158372,-0.778634,-0.213868,-0.207585,-0.228557,-0.384375,-0.169616,-0.581143,-0.778078,-0.872701,-0.801349,-0.778726,-0.904823,-0.751201,-0.512052,-0.338062,-0.771607,0.229686,WALKING
-0.302236,-0.404208,0.055274,-0.753083,-0.202701,-0.1789,-0.144916,-0.374887,-0.212754,-0.474663,-0.754588,-0.831083,-0.792834,-0.76157,-0.892285,-0.781297,-0.379279,-0.143979,-0.638834,0.223018,WALKING
-0.315915,-0.382349,-0.095356,-0.76408,-0.237527,-0.217913,-0.262704,-0.338006,-0.202587,-0.507933,-0.764088,-0.826091,-0.766123,-0.761944,-0.876636,-0.71466,-0.463336,-0.388259,-0.770318,0.246131,WALKING
-0.255013,-0.339207,-0.043464,-0.720575,-0.239976,-0.217913,-0.104746,-0.323216,-0.145084,-0.589564,-0.720469,-0.800488,-0.742588,-0.724076,-0.815813,-0.664244,-0.334808,-0.205966,-0.667825,0.247721,WALKING
-0.253257,-0.31791,-0.043464,-0.718529,-0.232465,-0.210809,-0.187036,-0.280985,-0.121022,-0.514452,-0.71919,-0.771521,-0.729827,-0.717428,-0.805831,-0.657466,-0.368402,-0.26046,-0.694836,0.24232,WALKING
-0.285261,-0.318822,-0.141688,-0.743119,-0.230993,-0.207122,-0.202693,-0.320472,-0.214227,-0.438252,-0.742594,-0.766765,-0.761148,-0.748679,-0.825166,-0.77877,-0.353976,-0.236484,-0.679233,0.241788,WALKING
-0.238753,-0.299278,-0.039729,-0.708743,-0.243448,-0.235668,-0.136945,-0.282787,-0.142523,-0.48908,-0.708237,-0.727794,-0.71779,-0.710877,-0.775673,-0.749854,-0.34532,-0.228973,-0.662122,0.250448,WALKING
-0.268608,-0.355231,-0.039729,-0.728995,-0.258849,-0.240257,-0.210641,-0.292707,-0.126233,-0.512039,-0.73055,-0.766154,-0.731147,-0.728507,-0.823902,-0.702243,-0.46374,-0.355488,-0.771213,0.260963,WALKING
-0.309003,-0.399194,-0.066334,-0.75987,-0.254701,-0.240257,-0.241411,-0.337455,-0.22143,-0.499627,-0.759314,-0.816478,-0.771085,-0.760241,-0.852424,-0.711146,-0.422224,-0.342859,-0.736847,0.258794,WALKING
-0.26699,-0.361534,0.055237,-0.728973,-0.240608,-0.224382,-0.159907,-0.313714,-0.122243,-0.562065,-0.729362,-0.791392,-0.746371,-0.733218,-0.839467,-0.686608,-0.35958,-0.266875,-0.658784,0.249027,WALKING
-0.308705,-0.385301,0.055237,-0.758955,-0.236099,-0.210992,-0.178401,-0.367317,-0.172392,-0.627215,-0.759112,-0.800283,-0.782358,-0.763585,-0.832056,-0.793514,-0.354027,-0.161749,-0.643495,0.245118,WALKING
-0.331197,-0.403122,-0.096142,-0.774594,-0.234265,-0.209252,-0.247519,-0.367143,-0.230916,-0.566646,-0.774439,-0.801403,-0.788186,-0.775009,-0.832378,-0.813653,-0.367657,-0.277094,-0.701428,0.243876,WALKING
-0.363985,-0.440553,-0.069544,-0.79485,-0.229829,-0.205244,-0.308932,-0.386977,-0.256845,-0.531536,-0.795882,-0.825012,-0.810377,-0.795228,-0.880306,-0.827416,-0.419236,-0.266095,-0.709228,0.241166,WALKING
-0.336888,-0.409819,-0.069544,-0.778363,-0.231098,-0.208897,-0.188933,-0.405088,-0.237122,-0.572767,-0.778212,-0.833209,-0.802488,-0.787698,-0.873545,-0.795852,-0.48367,-0.36722,-0.717414,0.242435,WALKING
-0.296752,-0.36065,-0.192086,-0.750248,-0.231062,-0.208897,-0.196621,-0.340329,-0.115099,-0.591355,-0.750772,-0.825145,-0.783045,-0.748915,-0.853683,-0.770655,-0.491246,-0.32627,-0.753127,0.242679,WALKING
-0.290691,-0.401625,0.272265,-0.747098,-0.223476,-0.203467,-0.104104,-0.379274,-0.126624,-0.646268,-0.74644,-0.863682,-0.775057,-0.747541,-0.88393,-0.530511,-0.385962,-0.180032,-0.599384,0.236918,WALKING
0.502547,0.390726,0.64562,0.127545,-0.190609,-0.18409,0.39942,0.541257,0.505367,0.507381,0.130368,0.23468,0.200144,0.149476,-0.116535,-0.029609,0.187604,0.54098,0.136042,0.217908,WALKING_DOWNSTAIRS
0.537056,0.465817,0.64562,0.184503,-0.19489,-0.178261,0.276995,0.628078,0.508978,0.647891,0.18267,0.437586,0.26761,0.208558,0.058081,-0.242794,0.338275,0.554678,0.222978,0.221396,WALKING_DOWNSTAIRS
0.311091,0.249055,0.592611,-0.140787,-0.19576,-0.178278,0.394818,0.276687,0.414908,-0.056749,-0.138548,-0.095737,-0.100917,-0.128793,-0.422664,-0.456908,0.198189,0.307304,0.047156,0.220333,WALKING_DOWNSTAIRS
0.298526,0.231787,0.561661,-0.153475,-0.211182,-0.216414,0.174957,0.34406,0.337024,0.125768,-0.155047,-0.028078,-0.115457,-0.135749,-0.37691,-0.500577,0.090075,0.152066,-0.123463,0.230476,WALKING_DOWNSTAIRS
0.394305,0.304417,0.561661,-0.028429,-0.226504,-0.216414,0.415423,0.385844,0.561013,0.032672,-0.026238,-0.048015,0.020573,-0.014846,-0.395267,-0.221701,0.028105,0.23151,-0.127451,0.240756,WALKING_DOWNSTAIRS
0.42701,0.36204,0.663032,0.022051,-0.202973,-0.216185,0.498842,0.39765,0.597325,0.222787,0.01984,-0.013222,0.057768,0.032133,-0.451911,-0.246289,0.213116,0.353134,0.034659,0.224268,WALKING_DOWNSTAIRS
0.459471,0.395142,0.663032,0.064053,-0.203598,-0.205054,0.33603,0.505271,0.523615,0.44898,0.066622,0.144836,0.13208,0.091198,-0.20953,-0.230216,0.154115,0.447731,-0.00688,0.225764,WALKING_DOWNSTAIRS
0.451729,0.323739,0.583997,0.057943,-0.218111,-0.205054,0.316845,0.501482,0.548366,0.411128,0.055357,0.14361,0.111314,0.076707,-0.222033,-0.203537,0.112412,0.387925,-0.030647,0.237304,WALKING_DOWNSTAIRS
0.417592,0.347341,0.598798,0.003939,-0.241881,-0.241436,0.418418,0.417207,0.542676,0.14886,0.006456,-0.090405,0.061238,0.014875,-0.4164,0.056942,0.209255,0.462148,0.207992,0.253112,WALKING_DOWNSTAIRS
0.403585,0.337353,0.660692,-0.011047,-0.257826,-0.241436,0.388067,0.409584,0.572166,0.076936,-0.013285,-0.047727,0.039771,0.003189,-0.34143,-0.099325,0.136639,0.348414,-0.0133,0.265825,WALKING_DOWNSTAIRS
0.330769,0.229313,0.660692,-0.11338,-0.235762,-0.238959,0.247354,0.362184,0.464578,0.051939,-0.112707,-0.09847,-0.056592,-0.092291,-0.428879,-0.190271,0.167261,0.471869,-0.001979,0.249071,WALKING_DOWNSTAIRS
0.249436,0.132723,0.579271,-0.218067,-0.23102,-0.230837,0.216071,0.262327,0.350256,-0.024122,-0.217499,-0.200737,-0.174531,-0.204667,-0.522977,-0.338482,0.199993,0.456657,0.047582,0.244924,WALKING_DOWNSTAIRS
0.331058,0.251047,0.579271,-0.109979,-0.246515,-0.230837,0.364956,0.317472,0.506703,0.045985,-0.112267,-0.143924,-0.066317,-0.096535,-0.517142,-0.303954,0.182897,0.363566,0.105452,0.255054,WALKING_DOWNSTAIRS
0.425916,0.392513,0.569531,0.016325,-0.243407,-0.230693,0.330668,0.46168,0.567999,0.109171,0.018275,-0.016213,0.063333,0.044051,-0.372414,-0.245464,0.066718,0.355153,-0.073095,0.253295,WALKING_DOWNSTAIRS
0.422411,0.398173,0.556815,0.012691,-0.226773,-0.208998,0.386997,0.436111,0.472808,0.152007,0.013339,0.124498,0.064952,0.033909,-0.324078,-0.31674,0.014245,0.190187,-0.152594,0.242546,WALKING_DOWNSTAIRS
0.373216,0.330022,0.527069,-0.056944,-0.223924,-0.215109,0.240608,0.422021,0.505358,0.146966,-0.05539,0.115265,0.009159,-0.02929,-0.325075,-0.430312,0.153331,0.289677,-0.049541,0.238766,WALKING_DOWNSTAIRS
0.399967,0.327846,0.609123,-0.020833,-0.236038,-0.225902,0.305077,0.435662,0.377678,0.341988,-0.018252,0.02651,0.025776,-0.002591,-0.326075,-0.369504,0.271452,0.301537,0.030779,0.248289,WALKING_DOWNSTAIRS
0.445491,0.367423,0.609123,0.04908,-0.228087,-0.208403,0.284261,0.504216,0.519047,0.248514,0.046335,0.162147,0.114848,0.072756,-0.214947,-0.315737,0.382221,0.416623,0.22717,0.243088,WALKING_DOWNSTAIRS
0.273561,0.195916,0.527696,-0.188922,-0.223781,-0.214437,0.255237,0.280806,0.323559,-0.000032,-0.18699,-0.084482,-0.133497,-0.178545,-0.406276,-0.515483,0.161318,0.244742,-0.119083,0.239285,WALKING_DOWNSTAIRS
0.19969,0.129353,0.401342,-0.276612,-0.242388,-0.23229,0.125915,0.227533,0.300949,0.021932,-0.27837,-0.216081,-0.240414,-0.261915,-0.532402,-0.52367,-0.094769,0.10938,-0.329141,0.251605,WALKING_DOWNSTAIRS
0.275025,0.223155,0.594055,-0.186438,-0.246766,-0.23229,0.324189,0.255149,0.373909,-0.029848,-0.185196,-0.190246,-0.187569,-0.178095,-0.460167,-0.433478,-0.081621,0.238989,-0.193862,0.254938,WALKING_DOWNSTAIRS
0.41944,0.382056,0.605331,0.011463,-0.240216,-0.226522,0.391154,0.430362,0.567818,0.152217,0.009066,0.029234,0.037301,0.028189,-0.425763,-0.351453,0.139722,0.364607,-0.025041,0.252132,WALKING_DOWNSTAIRS
0.517657,0.49439,0.67672,0.150566,-0.2435,-0.221891,0.419498,0.55461,0.479046,0.3537,0.153162,0.226085,0.205501,0.164575,-0.235896,-0.354381,0.152447,0.405983,-0.021476,0.25504,WALKING_DOWNSTAIRS
0.469946,0.396465,0.731065,0.084964,-0.236522,-0.218795,0.281261,0.537874,0.463572,0.495645,0.081925,0.254536,0.127968,0.10794,-0.189392,-0.38279,0.194742,0.48794,0.059785,0.248404,WALKING_DOWNSTAIRS
-0.035236,-0.082592,0.182529,-0.53156,-0.303759,-0.328612,-0.093268,-0.013257,0.054913,-0.076259,-0.532496,-0.54948,-0.507544,-0.522318,-0.705909,-0.599893,-0.254625,-0.050533,-0.573776,0.290175,WALKING_UPSTAIRS
-0.068646,-0.104178,0.182529,-0.56479,-0.347292,-0.328612,-0.182826,-0.027254,-0.030108,-0.066993,-0.56418,-0.550741,-0.533572,-0.555086,-0.713977,-0.650189,-0.232724,-0.091277,-0.568118,0.321999,WALKING_UPSTAIRS
-0.067471,-0.088444,0.476098,-0.561378,-0.354468,-0.34433,-0.144842,-0.038642,0.016431,-0.07017,-0.563089,-0.509429,-0.541333,-0.552437,-0.692317,-0.73877,-0.250467,-0.037169,-0.576647,0.328684,WALKING_UPSTAIRS
-0.043337,-0.063496,0.476098,-0.540131,-0.362853,-0.34433,-0.140744,-0.007518,-0.035386,-0.04786,-0.540285,-0.489723,-0.517293,-0.530129,-0.515683,-0.586975,-0.326985,-0.140688,-0.633277,0.334459,WALKING_UPSTAIRS
-0.029313,-0.086518,0.446875,-0.52787,-0.355601,-0.343904,-0.149094,0.014066,-0.013583,-0.032892,-0.526773,-0.506711,-0.499315,-0.516162,-0.619726,-0.503538,-0.139798,-0.05553,-0.490677,0.328412,WALKING_UPSTAIRS
0.030735,-0.079296,0.446875,-0.467924,-0.346814,-0.330438,-0.064038,0.065803,0.086783,-0.05494,-0.466686,-0.499443,-0.437209,-0.454398,-0.5996,-0.370488,-0.039459,0.025576,-0.384407,0.321934,WALKING_UPSTAIRS
-0.064342,-0.167771,0.266797,-0.56028,-0.355049,-0.331807,-0.079348,-0.058447,-0.037336,-0.124395,-0.560152,-0.555689,-0.544509,-0.556914,-0.652442,-0.616274,-0.208697,-0.089798,-0.542244,0.327876,WALKING_UPSTAIRS
-0.100474,-0.191052,0.119734,-0.594144,-0.361407,-0.336224,-0.189529,-0.067647,-0.086108,-0.10065,-0.593326,-0.5707,-0.564667,-0.585245,-0.725155,-0.663622,-0.213104,-0.032224,-0.551575,0.332612,WALKING_UPSTAIRS
-0.057627,-0.156146,0.158845,-0.554786,-0.352473,-0.336224,-0.15469,-0.02195,-0.067617,-0.041094,-0.553848,-0.533686,-0.527678,-0.544578,-0.655865,-0.607665,-0.154921,0.017581,-0.501688,0.3273,WALKING_UPSTAIRS
-0.036589,-0.112894,0.199426,-0.53407,-0.310567,-0.316224,-0.185404,0.01617,0.007444,-0.010781,-0.533801,-0.495047,-0.506724,-0.520373,-0.655446,-0.652375,-0.222872,-0.056828,-0.584369,0.295162,WALKING_UPSTAIRS
-0.013337,-0.043156,0.153839,-0.510587,-0.338749,-0.316224,-0.063141,0.005709,-0.046915,-0.049151,-0.511087,-0.517067,-0.484256,-0.504921,-0.711493,-0.682858,-0.212146,-0.023231,-0.527647,0.316328,WALKING_UPSTAIRS
0.009813,0.000528,0.120559,-0.48765,-0.34846,-0.333689,-0.082479,0.04399,0.042544,0.005274,-0.488022,-0.451134,-0.457381,-0.476498,-0.598264,-0.615161,-0.322168,-0.129208,-0.614365,0.324164,WALKING_UPSTAIRS
-0.017612,-0.065327,0.126121,-0.51657,-0.359342,-0.333689,-0.020721,-0.0163,-0.039603,-0.042797,-0.515296,-0.47446,-0.511308,-0.510642,-0.477954,-0.603577,-0.386287,-0.310659,-0.664147,0.331201,WALKING_UPSTAIRS
-0.021754,-0.106162,0.41054,-0.519407,-0.351861,-0.330323,-0.097308,0.006497,0.050173,-0.043376,-0.519409,-0.473012,-0.49765,-0.509095,-0.62066,-0.628447,-0.166442,-0.078117,-0.511618,0.325868,WALKING_UPSTAIRS
-0.000671,-0.095162,0.411151,-0.499435,-0.366301,-0.368275,-0.051282,0.018605,0.12169,-0.073121,-0.498563,-0.546489,-0.478119,-0.489162,-0.698374,-0.493599,-0.148874,0.0984,-0.429054,0.33661,WALKING_UPSTAIRS
-0.039149,-0.124978,0.411151,-0.53736,-0.388704,-0.368275,-0.097152,-0.017196,0.117736,-0.171432,-0.536272,-0.57703,-0.503555,-0.524582,-0.744263,-0.511388,-0.202501,0.026499,-0.529001,0.352259,WALKING_UPSTAIRS
-0.084002,-0.135402,0.022748,-0.578441,-0.382243,-0.366562,-0.189962,-0.045405,-0.018955,-0.085748,-0.578371,-0.514528,-0.545982,-0.566833,-0.679568,-0.682651,-0.289743,-0.07572,-0.634295,0.347809,WALKING_UPSTAIRS
