@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-15,17-102,106-188,190-234,236-266,268-272,274-280,282-287,291-366,370-510,512-523,525-549,551-562'

@attribute tBodyAcc-std()-Y numeric
@attribute tBodyAcc-mad()-Y numeric
@attribute tBodyAcc-sma() numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyGyroJerk-arCoeff()-X4 numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAcc-mean()-Y numeric
@attribute fBodyAcc-mad()-Y numeric
@attribute fBodyAcc-sma() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAcc-entropy()-Z numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute fBodyBodyGyroJerkMag-entropy() numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.994436,-0.993922,-0.995542,-0.817601,-0.870602,-0.749189,0.157881,-0.887655,-0.993067,-0.993725,-0.994634,-1,-1,-0.784257,-1,-1,-1,-0.946182,-1,-1,SITTING
-0.993791,-0.993288,-0.9921,-0.828235,-0.908317,-0.776815,-0.155939,-0.902196,-0.992603,-0.99347,-0.993874,-0.946357,-1,-0.837884,-1,-1,-1,-0.907014,-1,-1,SITTING
-0.991802,-0.991753,-0.989793,-0.930676,-0.908317,-0.798327,0.161765,-0.893406,-0.992716,-0.993108,-0.994806,-0.946357,-0.94487,-0.813513,-1,-1,-1,-0.946182,-1,-1,SITTING
-0.992955,-0.992046,-0.992892,-0.963044,-0.870602,-0.713121,0.511333,-0.777394,-0.992172,-0.993752,-0.994917,-0.946357,-0.94487,-0.903572,-1,-1,-1,-1,-1,-1,SITTING
-0.994219,-0.993123,-0.99538,-0.963044,-0.895253,-0.725056,0.22727,-0.796218,-0.994153,-0.99472,-0.997227,-0.946357,-0.94487,-0.94419,-1,-1,-1,-1,-1,-1,SITTING
-0.995981,-0.995165,-0.996477,-0.850744,-0.908317,-0.777818,0.199748,-0.868471,-0.995583,-0.997131,-0.998033,-0.946357,-0.94487,-0.94419,-1,-1,-1,-1,-1,-1,SITTING
-0.992774,-0.993383,-0.992875,-0.708021,-0.793046,-0.685256,0.264722,-0.749712,-0.987563,-0.994919,-0.99026,-0.907316,-1,-0.837884,-1,-1,-0.900162,-0.946182,-0.940965,-0.828734,SITTING
-0.84984,-0.845651,-0.832411,-0.332223,-0.440238,-0.440309,0.463606,-0.329139,-0.858092,-0.874496,-0.891707,-0.446679,-0.321396,-0.488211,-0.518206,-0.477173,-0.75216,-0.540531,-0.509429,-0.601602,SITTING
-0.909791,-0.903582,-0.948061,-0.624408,-0.766704,-0.702095,-0.248106,-0.71321,-0.937173,-0.931149,-0.9607,-0.820753,-0.655977,-0.706083,-1,-1,-0.942216,-0.586861,-0.940965,-0.923452,SITTING
-0.984406,-0.983665,-0.967,-0.828235,-0.783017,-0.63944,-0.242548,-0.77023,-0.985839,-0.984635,-0.980154,-0.892879,-0.870398,-0.630236,-1,-1,-1,-0.89253,-1,-1,SITTING
-0.985299,-0.98611,-0.977006,-0.787925,-0.783017,-0.720767,0.010507,-0.813348,-0.984051,-0.983094,-0.986166,-0.946357,-0.94487,-0.888552,-1,-1,-1,-0.853531,-1,-1,SITTING
-0.984812,-0.98407,-0.987404,-0.730889,-0.714346,-0.803011,0.012243,-0.840015,-0.981793,-0.985074,-0.990133,-0.907316,-0.904748,-0.813513,-1,-1,-1,-1,-1,-1,SITTING
-0.983185,-0.983637,-0.985869,-0.714697,-0.668755,-0.806808,0.373522,-0.870641,-0.980446,-0.981757,-0.988795,-0.907316,-0.904748,-0.848109,-1,-1,-1,-1,-1,-1,SITTING
-0.986925,-0.98904,-0.986982,-0.761244,-0.754968,-0.842677,0.404348,-0.861683,-0.984637,-0.989076,-0.990729,-0.946357,-0.870398,-0.888552,-1,-1,-1,-0.946182,-1,-1,SITTING
-0.991184,-0.992492,-0.985139,-0.75742,-0.783017,-0.756048,0.275082,-0.824205,-0.988469,-0.992543,-0.988667,-0.946357,-0.94487,-0.754967,-1,-1,-1,-0.873482,-1,-1,SITTING
-0.990197,-0.990998,-0.985971,-0.76691,-0.778175,-0.746857,0.305099,-0.857603,-0.984988,-0.991852,-0.989506,-1,-1,-0.782779,-1,-1,-1,-0.946182,-1,-1,SITTING
-0.979652,-0.980548,-0.976877,-0.678256,-0.645528,-0.738002,0.497974,-0.728714,-0.976643,-0.981788,-0.979153,-0.729337,-0.870398,-0.813513,-1,-1,-1,-0.82017,-1,-0.649521,SITTING
-0.96891,-0.967939,-0.957972,-0.447802,-0.546248,-0.53199,0.526996,-0.523767,-0.965228,-0.97079,-0.964637,-0.694179,-0.786886,-0.630236,-0.867644,-1,-0.900162,-0.739177,-0.861217,-0.47589,SITTING
-0.945174,-0.952153,-0.928857,-0.141508,-0.336486,-0.245655,0.35123,-0.196342,-0.939962,-0.942073,-0.925232,-0.410752,-0.627029,-0.411013,-0.4689,-0.652923,-0.596274,-0.402874,-0.451194,-0.235141,SITTING
-0.941393,-0.942882,-0.932147,-0.199857,-0.379958,-0.265485,0.157424,-0.110081,-0.932511,-0.938464,-0.91803,-0.364311,-0.541478,-0.357722,-0.419029,-0.634972,-0.56335,-0.500023,-0.427222,-0.288111,SITTING
-0.481365,-0.469722,-0.328844,0.102324,-0.024967,-0.579487,0.442991,-0.087076,-0.52682,-0.640759,-0.484628,0.100969,-0.117471,0.008706,-0.289043,-0.393009,-0.18278,0.07339,-0.135496,0.055788,LAYING
-0.909384,-0.902911,-0.914184,-0.398335,-0.608512,-0.703646,0.111329,-0.609028,-0.950351,-0.935193,-0.942482,-0.452012,-0.709665,-0.782779,-0.75852,-1,-1,-0.492528,-0.798901,-0.496953,LAYING
-0.868415,-0.865641,-0.900917,-0.22777,-0.425602,-0.027099,0.27862,-0.038749,-0.89893,-0.879218,-0.860827,-0.439626,-0.472598,0.036077,-0.574554,-0.715006,-0.111655,-0.294352,-0.211739,0.052758,LAYING
-0.874576,-0.876316,-0.865383,-0.029434,-0.256899,0.423863,0.224567,0.176579,-0.889617,-0.875097,-0.847648,-0.392085,-0.404645,0.044655,-0.4689,-0.634972,-0.114576,-0.175624,-0.243379,0.102265,LAYING
-0.941742,-0.948344,-0.910185,-0.10821,-0.348429,0.25246,0.511135,-0.022475,-0.936963,-0.938967,-0.895701,-0.443086,-0.616562,-0.225513,-0.553505,-0.764658,-0.281272,-0.413914,-0.451554,-0.256961,LAYING
-0.955787,-0.956205,-0.921891,-0.192614,-0.51002,-0.083466,0.345314,-0.156474,-0.953972,-0.954191,-0.922493,-0.423032,-0.703136,-0.292421,-0.606633,-0.93912,-0.456722,-0.455738,-0.589399,-0.369909,LAYING
-0.943655,-0.945012,-0.908001,-0.221588,-0.484463,-0.148964,0.480642,-0.208189,-0.946388,-0.944491,-0.912924,-0.350147,-0.632611,-0.374836,-0.574554,-0.85688,-0.467505,-0.443729,-0.625034,-0.44276,LAYING
-0.946964,-0.948416,-0.915062,-0.193489,-0.375037,-0.065021,0.520636,-0.238715,-0.945296,-0.942678,-0.922694,-0.410758,-0.563989,-0.349062,-0.606633,-0.823157,-0.49163,-0.597518,-0.625034,-0.457839,LAYING
-0.97298,-0.974864,-0.960399,-0.427979,-0.637344,-0.392882,0.522,-0.510082,-0.970556,-0.974082,-0.958768,-0.642517,-0.812205,-0.57394,-0.902724,-0.894813,-0.75216,-0.657917,-0.802736,-0.501454,LAYING
-0.968297,-0.963474,-0.954441,-0.761244,-0.870602,-0.78523,0.274642,-0.898131,-0.985776,-0.98477,-0.981497,-0.820753,-0.94487,-0.848109,-1,-1,-1,-0.82017,-1,-1,LAYING
-0.962597,-0.959583,-0.949717,-0.761244,-0.816372,-0.785751,-0.070274,-0.863988,-0.985144,-0.982156,-0.983155,-0.892879,-0.94487,-0.782779,-1,-1,-1,-0.763713,-1,-1,LAYING
-0.967695,-0.965735,-0.965238,-0.769828,-0.770924,-0.729375,-0.210504,-0.860399,-0.978525,-0.976981,-0.983375,-0.854006,-0.785427,-0.848109,-1,-1,-0.942216,-0.853531,-1,-1,LAYING
-0.953523,-0.949037,-0.955508,-0.787925,-0.806636,-0.777818,0.023448,-0.86179,-0.978276,-0.973723,-0.981643,-0.854006,-0.889911,-0.848109,-1,-1,-1,-0.82017,-1,-1,LAYING
-0.110771,-0.040608,-0.283056,0.385302,0.114126,0.06209,0.383518,0.25787,-0.418783,-0.304951,-0.233664,0.265961,0.076822,0.106798,0.055121,-0.357249,-0.142378,0.282502,-0.02832,0.18548,LAYING
-0.811975,-0.800299,-0.780399,-0.136532,-0.342487,-0.031039,0.30117,-0.057697,-0.881165,-0.863284,-0.849065,-0.182708,-0.446482,-0.203486,-0.352411,-0.738881,-0.462826,-0.266748,-0.415224,-0.130171,LAYING
-0.850084,-0.848993,-0.855475,-0.529449,-0.614841,-0.473495,0.237132,-0.576273,-0.903371,-0.891602,-0.90827,-0.421615,-0.561954,-0.505719,-0.902724,-1,-0.75216,-0.436499,-0.861217,-0.532814,LAYING
-0.90138,-0.885574,-0.908433,-0.524313,-0.629765,-0.683762,0.228179,-0.72057,-0.946618,-0.93831,-0.956672,-0.738424,-0.732819,-0.684389,-0.943699,-1,-0.942216,-0.686579,-1,-0.747421,LAYING
-0.962854,-0.96177,-0.95443,-0.597347,-0.672018,-0.722908,0.019166,-0.700118,-0.972571,-0.972164,-0.969375,-0.644591,-0.815786,-0.784257,-0.943699,-1,-1,-0.664163,-1,-0.747421,LAYING
-0.962306,-0.959,-0.943288,-0.550757,-0.77939,-0.78523,-0.196886,-0.786018,-0.98159,-0.978069,-0.976219,-0.839569,-0.889911,-0.809888,-1,-1,-1,-0.800219,-1,-0.828734,LAYING
-0.959371,-0.957225,-0.958777,-0.584817,-0.721327,-0.790886,0.010936,-0.786263,-0.974904,-0.970697,-0.977915,-0.800867,-0.815786,-0.903572,-1,-1,-1,-0.781516,-1,-0.955696,LAYING
-0.952498,-0.94993,-0.955844,-0.643319,-0.675523,-0.753375,-0.046188,-0.826946,-0.969604,-0.967698,-0.975257,-0.71187,-0.785427,-0.903572,-1,-1,-1,-0.763713,-1,-0.895847,LAYING
-0.954741,-0.949412,-0.951256,-0.691933,-0.757861,-0.688795,0.219832,-0.90944,-0.976227,-0.973065,-0.979964,-0.892879,-0.889911,-0.809888,-1,-1,-1,-0.767032,-1,-0.828734,LAYING
-0.952397,-0.947798,-0.950429,-0.695948,-0.811555,-0.681771,0.354842,-0.834755,-0.974465,-0.972585,-0.974285,-0.76448,-0.849961,-0.837884,-1,-1,-1,-0.739177,-1,-0.849081,LAYING
-0.953735,-0.948629,-0.949194,-0.672028,-0.757861,-0.783,-0.266704,-0.861997,-0.977297,-0.97502,-0.980504,-0.854006,-0.889911,-0.94419,-1,-1,-1,-0.853531,-1,-0.955696,LAYING
-0.954056,-0.947545,-0.952437,-0.684308,-0.80344,-0.810674,-0.337812,-0.913737,-0.979227,-0.974791,-0.982045,-0.767788,-0.815786,-0.903572,-1,-1,-1,-0.82017,-1,-0.923452,LAYING
-0.956439,-0.949951,-0.95605,-0.664456,-0.882691,-0.78379,-0.015582,-0.83962,-0.985397,-0.980082,-0.984754,-0.854006,-0.94487,-0.94419,-1,-1,-1,-0.853531,-1,-1,LAYING
-0.962285,-0.95756,-0.958218,-0.748262,-0.921923,-0.768706,0.089233,-0.859539,-0.983085,-0.98063,-0.984216,-0.892879,-0.889911,-0.94419,-1,-1,-1,-0.853531,-1,-1,LAYING
-0.949311,-0.945645,-0.947022,-0.692457,-0.870602,-0.757001,0.147499,-0.894723,-0.973355,-0.971553,-0.971937,-0.767788,-0.815786,-0.837884,-1,-1,-1,-0.761565,-1,-0.849081,LAYING
-0.940065,-0.93506,-0.940906,-0.72265,-0.858956,-0.783,0.113111,-0.860722,-0.979803,-0.971212,-0.979599,-0.854006,-0.94487,-0.868799,-1,-1,-1,-0.767032,-1,-0.895847,LAYING
0.437599,0.403017,0.139754,0.503982,0.582044,0.784982,0.355192,0.75862,0.29991,0.414179,0.091168,0.616373,0.55876,0.496169,0.427566,0.652393,0.604604,0.551077,0.435654,0.404381,WALKING
0.440352,0.394985,0.243758,0.591549,0.521746,0.865614,0.368692,0.821729,0.480222,0.402217,0.157652,0.592654,0.69121,0.657817,0.577684,0.767819,0.615768,0.678293,0.524766,0.46394,WALKING
0.485023,0.375512,0.306784,0.6682,0.758621,0.870438,0.322768,0.822009,0.544031,0.438625,0.183645,0.52553,0.665454,0.56054,0.494451,0.706927,0.591537,0.648392,0.569606,0.424307,WALKING
0.470228,0.363006,0.269293,0.629548,0.818637,0.880063,0.28215,0.850759,0.463358,0.403675,0.136946,0.527786,0.639273,0.570466,0.549186,0.772213,0.618064,0.576415,0.445117,0.46325,WALKING
0.447302,0.371491,0.206148,0.569683,0.728711,0.852673,0.476567,0.83258,0.441052,0.354527,0.074542,0.449798,0.566034,0.587193,0.428549,0.60029,0.558666,0.490726,0.361378,0.389476,WALKING
0.450905,0.455818,0.192637,0.581306,0.585118,0.737207,0.451929,0.795555,0.257572,0.353084,0.062475,0.53477,0.601987,0.65354,0.507456,0.590885,0.596969,0.598216,0.315647,0.42529,WALKING
0.434572,0.422828,0.188926,0.599593,0.558906,0.875975,0.406011,0.774169,0.221464,0.288848,0.129105,0.551325,0.408509,0.534736,0.559421,0.518625,0.645501,0.636591,0.472152,0.529944,WALKING
0.485738,0.432134,0.197351,0.52462,0.648614,0.939016,0.380957,0.784352,0.303874,0.446184,0.08843,0.525395,0.468339,0.710405,0.49797,0.444654,0.700238,0.60608,0.488123,0.50708,WALKING
0.54927,0.462613,0.188442,0.533041,0.59189,0.714729,0.363188,0.809432,0.335609,0.509406,0.134228,0.552172,0.655936,0.667615,0.551742,0.648104,0.680541,0.563216,0.490178,0.513117,WALKING
0.504912,0.429419,0.186525,0.686954,0.588438,0.647938,0.290705,0.784072,0.304413,0.400984,0.136417,0.563287,0.755699,0.671208,0.598503,0.657544,0.639686,0.572054,0.496709,0.525306,WALKING
0.360884,0.344183,0.12471,0.498112,0.570419,0.823434,0.255488,0.768984,0.238087,0.331548,0.076012,0.574251,0.695246,0.523954,0.582646,0.679569,0.515873,0.534197,0.404636,0.443749,WALKING
0.312215,0.275879,0.027059,0.537626,0.689862,0.781155,0.340687,0.721939,0.287197,0.332297,0.036822,0.513121,0.674765,0.578254,0.491283,0.721298,0.47349,0.604271,0.428451,0.401483,WALKING
0.400544,0.339017,0.09076,0.585413,0.556127,0.848675,0.465709,0.824864,0.391709,0.340215,0.138772,0.579888,0.603927,0.485329,0.58097,0.666148,0.504057,0.588446,0.460551,0.33903,WALKING
0.542015,0.488658,0.237685,0.652578,0.715779,0.80771,0.598012,0.88014,0.359572,0.384675,0.13834,0.633104,0.623384,0.606298,0.566259,0.631034,0.639789,0.60424,0.576369,0.422287,WALKING
0.502902,0.46129,0.18492,0.542256,0.724061,0.714171,0.577489,0.853614,0.442537,0.441346,0.065414,0.527012,0.62359,0.515774,0.537761,0.74616,0.49816,0.528761,0.342918,0.428074,WALKING
0.428341,0.425737,0.12357,0.538094,0.695339,0.805867,0.615513,0.817962,0.4782,0.299947,0.087862,0.589887,0.655977,0.560834,0.50061,0.517314,0.513125,0.518947,0.441465,0.432487,WALKING
0.450968,0.403792,0.148047,0.612644,0.659872,0.745911,0.411167,0.790233,0.307034,0.3652,0.079456,0.621873,0.539936,0.54501,0.488119,0.682435,0.463652,0.596917,0.505317,0.460922,WALKING
0.373238,0.294394,0.145027,0.672973,0.624221,0.842614,0.232516,0.806407,0.219921,0.326334,0.083616,0.575609,0.65087,0.648499,0.519771,0.679301,0.643362,0.621501,0.554363,0.477525,WALKING
0.560509,0.415595,0.220046,0.613628,0.666848,0.88849,0.171311,0.832301,0.49769,0.539473,0.17346,0.52757,0.649082,0.705475,0.510975,0.69303,0.591697,0.572633,0.576646,0.575311,WALKING
0.671192,0.561008,0.262239,0.545063,0.781019,0.788737,0.183038,0.890712,0.670482,0.676164,0.242365,0.579565,0.849066,0.726531,0.615625,0.9483,0.622999,0.682994,0.500529,0.462154,WALKING
0.432849,0.408006,0.197255,0.573121,0.713901,0.817097,0.342393,0.831207,0.454601,0.353448,0.125759,0.496618,0.778238,0.515925,0.517065,0.733877,0.420789,0.624871,0.546045,0.410322,WALKING
0.358158,0.297637,0.157566,0.615159,0.667562,0.911124,0.61389,0.794462,0.230599,0.18814,0.118371,0.546033,0.516244,0.697917,0.631294,0.554796,0.552698,0.713178,0.409038,0.511926,WALKING
0.264574,0.201278,0.098881,0.691166,0.754623,0.778018,0.641302,0.725082,0.124698,0.233172,0.060581,0.610556,0.624846,0.673447,0.430506,0.566278,0.471278,0.619592,0.467683,0.425158,WALKING
0.319129,0.25925,0.034299,0.536104,0.707001,0.740485,0.522712,0.687985,0.203192,0.414685,0.06331,0.485811,0.59487,0.670374,0.499516,0.654659,0.57685,0.640192,0.385563,0.443749,WALKING
0.287388,0.148367,0.219117,0.65016,0.646609,0.738394,0.480805,0.928271,0.44146,0.259066,0.426201,0.865327,0.745378,0.82101,0.778192,0.783043,0.73503,0.813225,0.739033,0.756184,WALKING_DOWNSTAIRS
0.438174,0.267693,0.196447,0.581306,0.620981,0.559406,0.342574,0.945356,0.665228,0.500615,0.631292,0.70369,0.909015,0.702088,0.842124,0.970583,0.86089,0.913399,0.803218,0.74951,WALKING_DOWNSTAIRS
0.403292,0.368466,0.251008,0.588591,0.593474,0.600373,0.014129,0.921576,0.533319,0.456634,0.721358,0.809909,0.752767,0.85534,0.875263,0.895272,0.863795,0.874858,0.85147,0.808628,WALKING_DOWNSTAIRS
0.652876,0.604322,0.349649,0.536912,0.820348,0.701663,0.355963,0.930738,0.665019,0.679002,0.621523,0.858855,0.907683,0.841699,0.973584,0.969422,0.840403,0.892725,0.804561,0.715567,WALKING_DOWNSTAIRS
0.597426,0.516937,0.346271,0.603465,0.679195,0.787886,0.438227,0.912559,0.643171,0.711381,0.674809,0.914808,0.765696,0.776579,0.927131,0.786265,0.718005,0.864313,0.841474,0.760934,WALKING_DOWNSTAIRS
0.28391,0.252174,0.260701,0.644175,0.484477,0.645135,0.329256,0.932572,0.30554,0.307274,0.381311,0.859201,0.712378,0.785159,0.79855,0.870641,0.730442,0.76725,0.725373,0.675891,WALKING_DOWNSTAIRS
0.0817,0.125699,0.191918,0.665033,0.772095,0.532523,0.441875,0.865352,0.044341,-0.044478,0.206781,0.791953,0.628097,0.81673,0.724388,0.683695,0.805782,0.706958,0.595031,0.664717,WALKING_DOWNSTAIRS
0.298909,0.266699,0.124465,0.584077,0.729276,0.411707,0.40331,0.819445,0.369355,0.346352,0.304595,0.769611,0.733867,0.67435,0.823289,0.804833,0.619041,0.825049,0.552937,0.604504,WALKING_DOWNSTAIRS
0.341283,0.285416,0.16637,0.700753,0.606282,0.521848,0.268694,0.864538,0.4297,0.416515,0.364063,0.773717,0.765022,0.76903,0.831934,0.853117,0.63166,0.769773,0.671873,0.71968,WALKING_DOWNSTAIRS
0.18993,0.157771,0.157106,0.53518,0.520668,0.762995,0.310984,0.896034,0.238115,0.200717,0.374625,0.837247,0.622356,0.856565,0.773034,0.801841,0.831373,0.796334,0.711324,0.681874,WALKING_DOWNSTAIRS
0.208469,0.180883,0.165266,0.662877,0.687379,0.563233,0.076002,0.808593,0.275461,0.316421,0.400889,0.703463,0.634867,0.779337,0.81632,0.748189,0.75328,0.849086,0.693793,0.667277,WALKING_DOWNSTAIRS
0.150406,0.152683,0.204633,0.75061,0.78372,0.580909,0.126769,0.856425,0.330751,0.113244,0.365763,0.768874,0.705488,0.768292,0.753749,0.802401,0.749906,0.740032,0.727841,0.649026,WALKING_DOWNSTAIRS
0.148133,0.144965,0.195703,0.572541,0.777978,0.664281,0.318962,0.889059,0.102357,0.198839,0.237098,0.807204,0.644082,0.765176,0.873502,0.741332,0.713316,0.699877,0.531568,0.67995,WALKING_DOWNSTAIRS
0.096804,0.077112,0.161646,0.62691,0.727116,0.603797,0.237386,0.834487,0.168178,0.160105,0.412112,0.831725,0.738726,0.845574,0.936201,0.70251,0.801014,0.748523,0.740791,0.715334,WALKING_DOWNSTAIRS
0.164382,0.127779,0.183417,0.571026,0.591066,0.635787,0.09614,0.80281,0.220168,0.209204,0.354046,0.820618,0.755805,0.786134,0.790956,0.743139,0.859229,0.799181,0.649486,0.608255,WALKING_DOWNSTAIRS
0.447026,0.381228,0.310328,0.660278,0.682567,0.546653,-0.04199,0.889691,0.53584,0.514564,0.503757,0.850632,0.817029,0.804784,0.869698,0.943335,0.760502,0.792551,0.714838,0.706566,WALKING_DOWNSTAIRS
0.429968,0.401678,0.311567,0.702867,0.679187,0.484431,0.058457,0.886204,0.511194,0.555256,0.498538,0.908398,0.778186,0.78669,0.961971,0.729935,0.61613,0.841451,0.672885,0.624084,WALKING_DOWNSTAIRS
0.144149,0.193795,0.216081,0.639916,0.65928,0.590096,0.392602,0.8075,0.163598,0.134646,0.161563,0.702408,0.725809,0.560823,0.760183,0.772534,0.488143,0.691007,0.516298,0.5286,WALKING_DOWNSTAIRS
0.349464,0.341917,0.098688,0.562091,0.596122,0.539889,0.183851,0.751555,0.200382,0.326901,0.018879,0.561588,0.611928,0.317853,0.47747,0.548686,0.365228,0.541432,0.347391,0.354609,WALKING_UPSTAIRS
0.378406,0.422386,0.13001,0.659985,0.605936,0.52269,0.454549,0.752459,0.242013,0.280255,0.021426,0.496083,0.741622,0.504823,0.586612,0.657013,0.369143,0.525701,0.389105,0.400434,WALKING_UPSTAIRS
0.529547,0.58469,0.193335,0.746189,0.49815,0.682712,0.464388,0.771269,0.471793,0.439173,0.201565,0.695998,0.700939,0.545424,0.681437,0.698494,0.378261,0.657997,0.521632,0.506097,WALKING_UPSTAIRS
0.451905,0.471315,0.226053,0.637705,0.50044,0.596245,0.282161,0.743767,0.289573,0.340152,0.150497,0.716416,0.710466,0.527059,0.705346,0.656457,0.465787,0.551489,0.44751,0.407745,WALKING_UPSTAIRS
0.374201,0.318118,0.119373,0.603384,0.551674,0.622992,0.165732,0.663373,0.170535,0.279464,0.156676,0.670768,0.645378,0.588419,0.530703,0.639682,0.482624,0.571093,0.337199,0.457404,WALKING_UPSTAIRS
0.37971,0.314793,0.079671,0.6791,0.463251,0.666856,0.203387,0.645358,0.150108,0.333534,0.017023,0.560826,0.564868,0.385234,0.332026,0.540094,0.409868,0.46778,0.219196,0.423212,WALKING_UPSTAIRS
0.332371,0.327293,0.108941,0.681294,0.450443,0.613494,0.478658,0.769102,0.183276,0.268816,0.093083,0.632186,0.515483,0.644156,0.497632,0.597766,0.445664,0.411276,0.359429,0.388786,WALKING_UPSTAIRS
0.312671,0.359589,0.100009,0.626627,0.613625,0.614413,0.547276,0.733195,0.106999,0.216571,0.058386,0.478037,0.609033,0.547286,0.438488,0.556635,0.360887,0.353087,0.383049,0.358127,WALKING_UPSTAIRS
0.531109,0.509539,0.20269,0.75119,0.587537,0.656445,0.358217,0.811339,0.463557,0.429431,0.325105,0.664745,0.629309,0.598127,0.704822,0.769645,0.628205,0.584037,0.49638,0.475035,WALKING_UPSTAIRS
0.426388,0.393783,0.185895,0.514871,0.624267,0.758942,0.533132,0.753091,0.359128,0.337814,0.274421,0.791275,0.582772,0.625083,0.704634,0.550851,0.718882,0.669276,0.523662,0.494866,WALKING_UPSTAIRS
0.476702,0.419341,0.151631,0.500982,0.458063,0.612838,0.285489,0.812081,0.343593,0.441414,0.249477,0.618603,0.628526,0.668559,0.629222,0.672521,0.601557,0.599284,0.519302,0.581003,WALKING_UPSTAIRS
0.538071,0.442335,0.105568,0.68732,0.510335,0.631893,0.090749,0.751763,0.436963,0.53635,0.165144,0.550992,0.750528,0.625811,0.4776,0.713489,0.476316,0.648299,0.51975,0.44267,WALKING_UPSTAIRS
0.571749,0.513464,0.158364,0.666988,0.632365,0.719745,0.505292,0.766064,0.380705,0.544454,0.212205,0.686929,0.729199,0.53731,0.666333,0.670036,0.581325,0.624094,0.576328,0.312357,WALKING_UPSTAIRS
0.464054,0.49083,0.241227,0.56924,0.656759,0.65188,0.35713,0.819797,0.402577,0.452212,0.277889,0.702907,0.788889,0.571476,0.612852,0.737018,0.494303,0.631498,0.53359,0.561948,WALKING_UPSTAIRS
0.297588,0.24903,0.158132,0.64239,0.553053,0.617825,0.568104,0.727314,0.234418,0.305481,0.072462,0.651362,0.651034,0.583826,0.613314,0.591628,0.468725,0.676022,0.360049,0.460351,WALKING_UPSTAIRS
0.305404,0.27021,0.176183,0.518635,0.512443,0.819095,0.462437,0.735771,0.251869,0.25935,0.143461,0.57095,0.637494,0.537128,0.41492,0.617979,0.43122,0.570926,0.356213,0.452654,WALKING_UPSTAIRS
0.358962,0.345956,0.181656,0.556758,0.423773,0.773689,0.128376,0.7149,0.232912,0.238137,0.117025,0.652448,0.566163,0.429517,0.385175,0.656103,0.495812,0.411413,0.258432,0.478787,WALKING_UPSTAIRS
0.382673,0.448342,0.180766,0.583881,0.531805,0.658756,0.206401,0.76508,0.182707,0.309344,0.077869,0.661206,0.641314,0.456122,0.611988,0.618199,0.465989,0.568642,0.480792,0.520194,WALKING_UPSTAIRS
0.433804,0.494247,0.182488,0.591574,0.676765,0.845627,0.135929,0.76039,0.396852,0.273578,0.205846,0.627719,0.661577,0.513701,0.674132,0.607467,0.486073,0.550492,0.448645,0.453611,WALKING_UPSTAIRS
0.391304,0.374194,0.146715,0.608014,0.529026,0.660808,0.132662,0.652449,0.20887,0.381212,0.027964,0.500857,0.563267,0.487873,0.505695,0.541563,0.424574,0.451556,0.386944,0.3663,WALKING_UPSTAIRS
-0.905461,-0.926281,-0.95785,-0.459228,-0.404877,-0.571431,0.609384,-0.456319,-0.893037,-0.913968,-0.92895,-0.493973,-0.508462,-0.611831,-0.523701,-0.672172,-0.83215,-0.411366,-0.531314,-0.357401,STANDING
-0.967491,-0.967007,-0.986991,-0.778718,-0.65402,-0.783214,0.101261,-0.840806,-0.97186,-0.969753,-0.988458,-1,-0.757953,-0.837884,-1,-1,-1,-0.946182,-1,-1,STANDING
-0.98157,-0.981089,-0.992745,-0.817601,-0.715862,-0.888853,0.029491,-0.893788,-0.980773,-0.983982,-0.993199,-1,-0.904748,-0.868799,-1,-1,-1,-1,-1,-1,STANDING
-0.956763,-0.96056,-0.987112,-0.807351,-0.726266,-0.812398,0.13383,-0.829179,-0.967701,-0.963246,-0.987832,-1,-0.785427,-0.837884,-1,-1,-1,-0.82017,-1,-0.923452,STANDING
-0.944046,-0.951359,-0.981607,-0.769828,-0.697146,-0.764355,0.101357,-0.823028,-0.966021,-0.961293,-0.984992,-1,-0.795349,-0.809888,-1,-1,-1,-0.82017,-1,-0.923452,STANDING
-0.961351,-0.958806,-0.972495,-0.797465,-0.641477,-0.756048,-0.107431,-0.848852,-0.973922,-0.970522,-0.985214,-0.946357,-0.815786,-0.758409,-1,-1,-1,-0.89253,-1,-0.955696,STANDING
-0.941758,-0.934829,-0.966535,-0.817601,-0.637935,-0.733766,-0.048188,-0.863189,-0.96377,-0.958999,-0.981233,-0.946357,-0.795349,-0.782779,-1,-1,-1,-0.816674,-1,-1,STANDING
-0.979046,-0.979125,-0.984797,-0.875096,-0.788895,-0.776964,0.1137,-0.874025,-0.982068,-0.982752,-0.992662,-0.946357,-0.83986,-0.94419,-1,-1,-1,-0.853531,-1,-1,STANDING
