@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-40,43-50,52,54-56,58-102,104-234,236-366,369-558,560-562'

@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
0.870067,-0.160476,-0.176392,0.886961,0.660924,0.533041,0.809432,0.551742,0.648104,-0.613146,WALKING
0.871109,-0.159936,-0.175536,0.887381,0.663498,0.686954,0.784072,0.598503,0.657544,-0.613815,WALKING
0.868521,-0.164126,-0.175536,0.886456,0.657108,0.498112,0.768984,0.582646,0.679569,-0.611051,WALKING
0.868847,-0.165853,-0.179753,0.886456,0.657917,0.537626,0.721939,0.491283,0.721298,-0.609873,WALKING
0.889496,-0.127499,-0.108512,0.876541,0.70938,0.585413,0.824864,0.58097,0.666148,-0.641621,WALKING
0.887711,-0.154474,-0.142546,0.902519,0.704815,0.652578,0.88014,0.566259,0.631034,-0.637323,WALKING
0.884103,-0.157066,-0.172335,0.89761,0.695782,0.542256,0.853614,0.537761,0.74616,-0.62832,WALKING
0.879322,-0.159063,-0.172335,0.894942,0.683876,0.538094,0.817962,0.50061,0.517314,-0.620024,WALKING
0.878331,-0.162323,-0.175004,0.894942,0.681404,0.612644,0.790233,0.488119,0.682435,-0.618718,WALKING
0.876039,-0.157839,-0.172077,0.888519,0.675729,0.672973,0.806407,0.519771,0.679301,-0.621243,WALKING
0.874384,-0.157046,-0.172077,0.888519,0.671619,0.613628,0.832301,0.510975,0.69303,-0.620423,WALKING
0.881538,-0.163431,-0.175545,0.892028,0.689402,0.545063,0.890712,0.615625,0.9483,-0.61497,WALKING
0.882082,-0.168162,-0.176028,0.894921,0.690749,0.573121,0.831207,0.517065,0.733877,-0.615257,WALKING
0.881726,-0.163245,-0.174689,0.894921,0.689883,0.615159,0.794462,0.631294,0.554796,-0.62967,WALKING
0.885142,-0.157587,-0.17425,0.893332,0.698415,0.691166,0.725082,0.430506,0.566278,-0.633388,WALKING
0.87443,-0.160838,-0.17425,0.879968,0.671848,0.536104,0.687985,0.499516,0.654659,-0.614731,WALKING
0.887792,-0.144763,-0.165223,0.904971,0.705002,0.65016,0.928271,0.778192,0.783043,-0.687766,WALKING_DOWNSTAIRS
0.900067,-0.129983,-0.127796,0.904971,0.736005,0.581306,0.945356,0.842124,0.970583,-0.71771,WALKING_DOWNSTAIRS
0.907672,-0.128635,-0.127796,0.909227,0.755173,0.588591,0.921576,0.875263,0.895272,-0.708379,WALKING_DOWNSTAIRS
0.897288,-0.135525,-0.140061,0.907409,0.728911,0.536912,0.930738,0.973584,0.969422,-0.68351,WALKING_DOWNSTAIRS
0.890786,-0.131325,-0.140061,0.906287,0.712505,0.603465,0.912559,0.927131,0.786265,-0.678927,WALKING_DOWNSTAIRS
0.899314,-0.145747,-0.146501,0.906287,0.734042,0.644175,0.932572,0.79855,0.870641,-0.678024,WALKING_DOWNSTAIRS
0.86365,-0.131363,-0.125552,0.867207,0.645265,0.665033,0.865352,0.724388,0.683695,-0.655293,WALKING_DOWNSTAIRS
0.877582,-0.149361,-0.155369,0.870332,0.679675,0.584077,0.819445,0.823289,0.804833,-0.662831,WALKING_DOWNSTAIRS
0.885485,-0.149569,-0.155369,0.901477,0.699238,0.700753,0.864538,0.831934,0.853117,-0.645279,WALKING_DOWNSTAIRS
0.889382,-0.148737,-0.158235,0.901583,0.709009,0.53518,0.896034,0.773034,0.801841,-0.639564,WALKING_DOWNSTAIRS
0.883569,-0.154524,-0.162016,0.885951,0.694592,0.662877,0.808593,0.81632,0.748189,-0.642711,WALKING_DOWNSTAIRS
0.884832,-0.161366,-0.176181,0.885951,0.697881,0.75061,0.856425,0.753749,0.802401,-0.650889,WALKING_DOWNSTAIRS
0.870186,-0.172088,-0.182488,0.878448,0.661296,0.572541,0.889059,0.873502,0.741332,-0.658878,WALKING_DOWNSTAIRS
0.880945,-0.171675,-0.176221,0.879281,0.688034,0.62691,0.834487,0.936201,0.70251,-0.664532,WALKING_DOWNSTAIRS
0.879999,-0.1666,-0.176221,0.882882,0.685697,0.571026,0.80281,0.790956,0.743139,-0.646423,WALKING_DOWNSTAIRS
0.872589,-0.161982,-0.156571,0.882882,0.667257,0.660278,0.889691,0.869698,0.943335,-0.636182,WALKING_DOWNSTAIRS
0.879242,-0.155445,-0.156571,0.883714,0.683727,0.702867,0.886204,0.961971,0.729935,-0.635452,WALKING_DOWNSTAIRS
0.890746,-0.162148,-0.156919,0.900353,0.712483,0.639916,0.8075,0.760183,0.772534,-0.64024,WALKING_DOWNSTAIRS
0.854647,-0.217454,-0.194768,0.823442,0.623864,0.562091,0.751555,0.47747,0.548686,-0.572667,WALKING_UPSTAIRS
0.830117,-0.254639,-0.248846,0.809041,0.565188,0.659985,0.752459,0.586612,0.657013,-0.553619,WALKING_UPSTAIRS
0.795333,-0.271977,-0.270424,0.809041,0.481467,0.746189,0.771269,0.681437,0.698494,-0.515541,WALKING_UPSTAIRS
0.809485,-0.277115,-0.284314,0.814727,0.514819,0.637705,0.743767,0.705346,0.656457,-0.5252,WALKING_UPSTAIRS
0.820135,-0.278713,-0.286413,0.830751,0.539906,0.603384,0.663373,0.530703,0.639682,-0.527627,WALKING_UPSTAIRS
0.815776,-0.275821,-0.27519,0.831754,0.529544,0.6791,0.645358,0.332026,0.540094,-0.52417,WALKING_UPSTAIRS
0.817961,-0.257204,-0.253059,0.832596,0.534728,0.681294,0.769102,0.497632,0.597766,-0.537065,WALKING_UPSTAIRS
0.812263,-0.247581,-0.253059,0.81901,0.521315,0.626627,0.733195,0.438488,0.556635,-0.528156,WALKING_UPSTAIRS
0.8362,-0.258063,-0.173898,0.780935,0.579605,0.75119,0.811339,0.704822,0.769645,-0.54257,WALKING_UPSTAIRS
0.781618,-0.279288,-0.27979,0.771144,0.451009,0.514871,0.753091,0.704634,0.550851,-0.489542,WALKING_UPSTAIRS
0.766232,-0.273347,-0.27979,0.771144,0.414715,0.500982,0.812081,0.629222,0.672521,-0.487721,WALKING_UPSTAIRS
0.801711,-0.272354,-0.268595,0.776333,0.497006,0.68732,0.751763,0.4776,0.713489,-0.525751,WALKING_UPSTAIRS
0.803586,-0.267701,-0.268595,0.798241,0.501161,0.666988,0.766064,0.666333,0.670036,-0.515363,WALKING_UPSTAIRS
0.792834,-0.260401,-0.26454,0.798241,0.475728,0.56924,0.819797,0.612852,0.737018,-0.497978,WALKING_UPSTAIRS
0.847754,-0.247038,-0.193079,0.800468,0.607447,0.64239,0.727314,0.613314,0.591628,-0.550371,WALKING_UPSTAIRS
0.796534,-0.266465,-0.275785,0.797268,0.484944,0.518635,0.735771,0.41492,0.617979,-0.505218,WALKING_UPSTAIRS
0.785341,-0.265861,-0.270422,0.797268,0.458314,0.556758,0.7149,0.385175,0.656103,-0.508282,WALKING_UPSTAIRS
0.797375,-0.262263,-0.269995,0.8101,0.486226,0.583881,0.76508,0.611988,0.618199,-0.519021,WALKING_UPSTAIRS
0.797126,-0.266562,-0.269995,0.803751,0.485667,0.591574,0.76039,0.674132,0.607467,-0.512844,WALKING_UPSTAIRS
0.788459,-0.267652,-0.272836,0.796156,0.465527,0.608014,0.652449,0.505695,0.541563,-0.508762,WALKING_UPSTAIRS
0.937329,-0.170512,-0.187209,0.942761,0.83125,-0.459228,-0.456319,-0.523701,-0.672172,-0.742238,STANDING
0.937679,-0.174175,-0.189335,0.955626,0.832135,-0.778718,-0.840806,-1,-1,-0.741245,STANDING
0.935785,-0.173111,-0.193785,0.955624,0.82722,-0.817601,-0.893788,-1,-1,-0.739972,STANDING
0.936521,-0.171408,-0.192963,0.955624,0.829129,-0.807351,-0.829179,-1,-1,-0.739968,STANDING
0.936647,-0.168151,-0.185644,0.956477,0.829455,-0.769828,-0.823028,-1,-1,-0.739382,STANDING
0.935615,-0.167313,-0.185644,0.954253,0.826781,-0.797465,-0.848852,-1,-1,-0.737821,STANDING
0.933972,-0.174047,-0.186309,0.952863,0.822529,-0.817601,-0.863189,-1,-1,-0.733072,STANDING
0.934718,-0.173891,-0.190087,0.952863,0.824461,-0.875096,-0.874025,-1,-1,-0.73461,STANDING
0.936939,-0.168138,-0.189521,0.955235,0.830212,-0.888054,-0.846443,-1,-1,-0.740509,STANDING
0.93656,-0.167148,-0.189521,0.955648,0.829228,-0.839274,-0.860862,-1,-1,-0.740823,STANDING
0.935488,-0.171136,-0.189817,0.955308,0.826452,-0.828235,-0.815486,-1,-1,-0.737749,STANDING
0.95571,-0.142319,-0.142152,0.97248,0.879218,-0.625508,-0.544267,-1,-0.738881,-0.801126,STANDING
0.953458,-0.158646,-0.16753,0.97248,0.873296,-0.828235,-0.834388,-1,-1,-0.793928,STANDING
0.954872,-0.157643,-0.177911,0.973013,0.87701,-0.875096,-0.856058,-1,-1,-0.797171,STANDING
0.954887,-0.15819,-0.177911,0.9744,0.877048,-0.839274,-0.884516,-1,-1,-0.79684,STANDING
0.954157,-0.15901,-0.181217,0.974312,0.87513,-0.807351,-0.853914,-1,-1,-0.795658,STANDING
0.954563,-0.157487,-0.178368,0.974312,0.876197,-0.828235,-0.920876,-1,-1,-0.797656,STANDING
0.955374,-0.156479,-0.178146,0.974511,0.878327,-0.862673,-0.877088,-1,-1,-0.799224,STANDING
0.955166,-0.160307,-0.178146,0.974904,0.87778,-0.875096,-0.880322,-1,-1,-0.797234,STANDING
0.95467,-0.163821,-0.182294,0.974368,0.876478,-0.915776,-0.930442,-1,-1,-0.794865,STANDING
0.954276,-0.160415,-0.180181,0.974021,0.875443,-0.831832,-0.802278,-1,-1,-0.795674,STANDING
0.835053,0.27315,0.35001,0.839837,0.575809,-0.643841,-0.557307,-1,-0.93912,-0.597342,SITTING
0.81936,0.352228,0.35001,0.839837,0.538031,-0.752955,-0.840874,-1,-1,-0.548453,SITTING
0.818973,0.330713,0.31113,0.839987,0.537102,-0.850744,-0.863415,-1,-1,-0.56449,SITTING
0.819149,0.333723,0.300359,0.842116,0.537521,-0.679066,-0.68517,-1,-1,-0.561352,SITTING
0.819217,0.334797,0.300359,0.842116,0.537683,-0.547222,-0.554266,-0.943699,-0.93912,-0.561829,SITTING
0.819087,0.334565,0.300976,0.84125,0.537374,-0.692667,-0.675326,-1,-1,-0.563136,SITTING
0.81842,0.336096,0.301018,0.841236,0.53579,-0.797465,-0.889094,-1,-1,-0.56157,SITTING
0.818556,0.335664,0.301018,0.841236,0.536111,-0.807351,-0.836337,-1,-1,-0.561103,SITTING
0.81921,0.334649,0.298865,0.841934,0.537666,-0.915776,-0.846093,-1,-1,-0.561919,SITTING
0.819268,0.334155,0.298267,0.842145,0.537803,-0.901594,-0.897711,-1,-1,-0.56264,SITTING
0.819536,0.333887,0.298039,0.842145,0.53844,-0.831832,-0.853914,-1,-1,-0.562756,SITTING
0.820264,0.334008,0.29875,0.842729,0.540172,-0.763782,-0.78176,-1,-1,-0.562873,SITTING
0.818394,0.336754,0.307103,0.836954,0.535732,-0.730889,-0.827093,-1,-1,-0.560603,SITTING
0.81398,0.34324,0.312875,0.833514,0.525267,-0.73722,-0.790924,-1,-1,-0.554995,SITTING
0.913971,0.066139,0.210417,0.828871,0.772036,-0.440492,-0.413636,-0.662426,-0.738881,-0.696671,SITTING
0.927798,0.025244,0.025422,0.945497,0.806595,-0.707019,-0.86507,-1,-1,-0.751375,SITTING
0.926757,0.047114,0.025753,0.945497,0.803905,-0.817601,-0.950978,-1,-1,-0.751206,SITTING
0.927452,0.0503,0.025753,0.947599,0.805695,-0.862673,-0.908383,-1,-1,-0.750837,SITTING
0.926983,0.047944,0.020597,0.947599,0.804486,-0.828235,-0.823577,-1,-1,-0.750962,SITTING
0.927142,0.049532,0.023503,0.947714,0.804896,-0.769828,-0.838706,-1,-1,-0.750909,SITTING
0.926585,0.052199,0.024981,0.946142,0.803463,-0.778718,-0.884769,-1,-1,-0.749599,SITTING
0.925969,0.053093,0.02508,0.946142,0.801877,-0.787925,-0.877088,-1,-1,-0.748935,SITTING
0.926623,0.053017,0.02508,0.946143,0.80356,-0.797465,-0.962436,-1,-1,-0.749525,SITTING
0.927026,0.053359,0.025115,0.947342,0.804596,-0.888054,-0.960609,-1,-1,-0.74942,SITTING
0.927157,0.053375,0.025115,0.947342,0.804933,-0.888054,-0.889278,-1,-1,-0.749009,SITTING
0.927575,0.052442,0.024523,0.948115,0.806011,-0.789202,-0.777375,-1,-1,-0.749937,SITTING
-0.151427,0.942773,0.910663,-0.159,-0.902116,-0.396351,-0.346813,-0.584392,-0.764658,0.359317,LAYING
-0.132031,0.930546,0.896566,-0.14741,-0.891651,-0.850744,-0.86775,-1,-1,0.342168,LAYING
-0.121949,0.930597,0.880869,-0.086031,-0.885679,-0.807351,-0.848783,-1,-1,0.335405,LAYING
-0.128292,0.93266,0.880869,-0.086031,-0.889787,-0.807351,-0.837927,-1,-1,0.340236,LAYING
-0.12868,0.932565,0.880553,-0.085981,-0.890037,-0.714697,-0.815786,-1,-1,0.34043,LAYING
-0.13005,0.933031,0.881654,-0.090149,-0.890903,-0.650052,-0.785362,-1,-1,0.341556,LAYING
-0.133742,0.933512,0.881656,-0.092317,-0.893226,-0.707019,-0.795659,-1,-1,0.344343,LAYING
-0.135152,0.933528,0.881656,-0.092317,-0.894111,-0.828235,-0.848693,-1,-1,0.345375,LAYING
-0.133913,0.93365,0.881707,-0.091349,-0.893337,-0.839274,-0.846907,-1,-1,0.344498,LAYING
-0.13365,0.933753,0.881877,-0.090257,-0.893173,-0.807351,-0.889847,-1,-1,0.344307,LAYING
-0.13379,0.934004,0.882147,-0.090264,-0.893261,-0.828235,-0.849388,-1,-1,0.344459,LAYING
-0.133329,0.934159,0.882147,-0.090264,-0.892972,-0.828235,-0.84971,-1,-1,0.344152,LAYING
-0.133676,0.933504,0.881896,-0.090603,-0.893189,-0.769828,-0.931759,-1,-1,0.344235,LAYING
-0.134114,0.933289,0.881536,-0.090603,-0.893463,-0.807351,-0.927479,-1,-1,0.344506,LAYING
-0.148803,0.944543,0.910609,-0.142685,-0.901805,-0.639485,-0.558162,-1,-0.738881,0.356309,LAYING
-0.124011,0.933754,0.889141,-0.106067,-0.886989,-0.828235,-0.82718,-1,-1,0.336576,LAYING
-0.125921,0.935578,0.884342,-0.08511,-0.888261,-0.862673,-0.840714,-1,-1,0.338505,LAYING
-0.128564,0.936356,0.884342,-0.08511,-0.889963,-0.915776,-0.852483,-1,-1,0.340544,LAYING
-0.128016,0.936054,0.884039,-0.084778,-0.889614,-0.915776,-0.8608,-1,-1,0.340117,LAYING
-0.128266,0.93546,0.883657,-0.0847,-0.889773,-0.828235,-0.813969,-1,-1,0.340142,LAYING
-0.128407,0.934981,0.883313,-0.0847,-0.889863,-0.761244,-0.887655,-1,-1,0.340096,LAYING
-0.128561,0.935243,0.88382,-0.085151,-0.889961,-0.839274,-0.93671,-1,-1,0.34027,LAYING
-0.129158,0.936024,0.884322,-0.085855,-0.890341,-0.828235,-0.889847,-1,-1,0.34089,LAYING
-0.129783,0.936325,0.884322,-0.086327,-0.890737,-0.817601,-0.85636,-1,-1,0.341418,LAYING
-0.129917,0.936099,0.884019,-0.086327,-0.890822,-0.847118,-0.793571,-1,-1,0.341445,LAYING
-0.129693,0.935981,0.883887,-0.086246,-0.89068,-0.808474,-0.857807,-1,-1,0.341225,LAYING
-0.129076,0.936211,0.88439,-0.086246,-0.890288,-0.875096,-0.967266,-1,-1,0.340852,LAYING
-0.12897,0.936678,0.884504,-0.085601,-0.890221,-0.901594,-0.946284,-1,-1,0.34092,LAYING
-0.129736,0.936832,0.884543,-0.086352,-0.890707,-0.875096,-0.94278,-1,-1,0.341476,LAYING
-0.130136,0.93688,0.884568,-0.086397,-0.890961,-0.622318,-0.476247,-0.595075,-0.764658,0.341732,LAYING
0.941141,-0.206599,-0.210467,0.948104,0.841233,0.650944,0.684335,0.435648,0.515356,-0.755909,WALKING
0.935309,-0.220057,-0.230078,0.948104,0.82601,0.770823,0.673411,0.393116,0.586737,-0.739362,WALKING
0.939722,-0.219889,-0.238009,0.953675,0.837445,0.714511,0.699884,0.320382,0.607338,-0.742981,WALKING
0.933152,-0.21494,-0.229811,0.941688,0.820471,0.540416,0.691407,0.501703,0.570578,-0.743783,WALKING
0.928043,-0.213278,-0.229811,0.941688,0.807246,0.587882,0.681479,0.34763,0.511188,-0.738673,WALKING
0.936761,-0.220246,-0.232854,0.943961,0.829802,0.683451,0.650959,0.447395,0.399099,-0.7382,WALKING
0.941634,-0.209434,-0.203002,0.955621,0.842411,0.630478,0.642267,0.420378,0.519906,-0.750475,WALKING
0.937651,-0.188871,-0.201369,0.952771,0.832067,0.563163,0.638662,0.415896,0.404259,-0.760942,WALKING
0.936655,-0.193598,-0.201369,0.952771,0.82948,0.61788,0.607935,0.403142,0.367445,-0.758006,WALKING
0.938653,-0.211215,-0.21344,0.952454,0.834665,0.570825,0.584597,0.155146,0.423481,-0.748582,WALKING
0.937639,-0.215324,-0.222335,0.952241,0.832034,0.462264,0.470351,0.175498,0.431801,-0.74399,WALKING
0.935435,-0.203626,-0.214807,0.947708,0.826323,0.432127,0.509616,0.282232,0.348601,-0.748492,WALKING
0.932241,-0.204357,-0.214807,0.947708,0.818061,0.573933,0.583711,0.265897,0.378962,-0.746585,WALKING
0.93433,-0.213936,-0.221842,0.947808,0.823475,0.496156,0.624259,0.30698,0.445094,-0.740215,WALKING
0.938184,-0.215183,-0.234086,0.948863,0.833464,0.456335,0.654628,0.374483,0.467639,-0.743569,WALKING
0.933876,-0.214248,-0.230932,0.948863,0.822311,0.5756,0.624161,0.369201,0.476691,-0.748378,WALKING
0.933246,-0.222051,-0.234717,0.943114,0.820775,0.467819,0.562425,0.387386,0.465127,-0.744317,WALKING
0.929039,-0.21786,-0.229062,0.943114,0.809803,0.617788,0.580134,0.239798,0.501356,-0.737929,WALKING
0.931645,-0.209852,-0.229062,0.947303,0.816518,0.648007,0.653977,0.27641,0.46547,-0.745093,WALKING
0.934642,-0.216475,-0.229361,0.947303,0.824282,0.549091,0.625977,0.455873,0.48894,-0.740824,WALKING
0.941262,-0.218961,-0.234036,0.956344,0.841448,0.530634,0.605404,0.452392,0.456156,-0.741406,WALKING
0.945212,-0.214346,-0.232275,0.96155,0.851734,0.567505,0.559274,0.457969,0.476831,-0.747086,WALKING
0.943021,-0.213016,-0.219455,0.955113,0.846037,0.543514,0.606081,0.425997,0.414493,-0.746037,WALKING
0.940814,-0.206876,-0.21891,0.955113,0.84028,0.556339,0.614513,0.402638,0.332891,-0.747686,WALKING
0.939941,-0.210999,-0.21891,0.954112,0.838013,0.56242,0.635527,0.335443,0.440635,-0.745823,WALKING
0.943408,-0.22686,-0.218023,0.94295,0.847101,0.659597,0.634109,0.377863,0.587731,-0.742595,WALKING
0.944402,-0.20371,-0.21791,0.953623,0.849649,0.625225,0.554312,0.388735,0.366416,-0.753537,WALKING
0.934554,-0.211945,-0.21791,0.943535,0.824076,0.56368,0.592151,0.295102,0.438648,-0.745134,WALKING
0.930506,-0.220501,-0.233292,0.943535,0.813585,0.588735,0.612262,0.331565,0.463139,-0.738289,WALKING
0.900164,-0.20826,-0.215125,0.909215,0.736142,0.529213,0.760852,0.626945,0.574486,-0.723525,WALKING_DOWNSTAIRS
0.911297,-0.192684,-0.198252,0.909215,0.764451,0.512064,0.717204,0.616568,0.447844,-0.735012,WALKING_DOWNSTAIRS
0.930969,-0.176702,-0.189254,0.933579,0.814881,0.704588,0.77212,0.649811,0.376727,-0.765697,WALKING_DOWNSTAIRS
0.935637,-0.184037,-0.189254,0.941697,0.826897,0.771468,0.720546,0.63755,0.568762,-0.771974,WALKING_DOWNSTAIRS
0.943538,-0.178839,-0.176369,0.941697,0.847566,0.564069,0.747878,0.643467,0.646468,-0.772387,WALKING_DOWNSTAIRS
0.943814,-0.178574,-0.176369,0.942276,0.848303,0.548716,0.815496,0.829204,0.623535,-0.774094,WALKING_DOWNSTAIRS
0.927348,-0.198277,-0.186215,0.93669,0.805486,0.673121,0.828072,0.610279,0.482269,-0.760917,WALKING_DOWNSTAIRS
0.908224,-0.215714,-0.213129,0.908255,0.756746,0.700753,0.75862,0.813734,0.66225,-0.751946,WALKING_DOWNSTAIRS
0.920845,-0.201453,-0.213129,0.908255,0.788983,0.537634,0.753091,0.659254,0.376969,-0.753401,WALKING_DOWNSTAIRS
0.936772,-0.208006,-0.21902,0.948204,0.829803,0.79686,0.803786,0.745697,0.65053,-0.75443,WALKING_DOWNSTAIRS
0.933374,-0.213476,-0.223141,0.941747,0.821034,0.629661,0.801437,0.749115,0.72529,-0.75653,WALKING_DOWNSTAIRS
0.934762,-0.211994,-0.217804,0.941747,0.82465,0.703704,0.79767,0.678174,0.576193,-0.753546,WALKING_DOWNSTAIRS
0.93368,-0.222519,-0.217804,0.938881,0.82188,0.747132,0.764728,0.738486,0.560696,-0.740284,WALKING_DOWNSTAIRS
0.934078,-0.223931,-0.219556,0.938881,0.822933,0.564566,0.737072,0.514457,0.449003,-0.741062,WALKING_DOWNSTAIRS
0.912557,-0.212412,-0.215701,0.909957,0.767892,0.632147,0.751997,0.666089,0.540651,-0.753776,WALKING_DOWNSTAIRS
0.915011,-0.198628,-0.215114,0.909957,0.774037,0.645513,0.729076,0.663254,0.524661,-0.748413,WALKING_DOWNSTAIRS
0.942141,-0.193159,-0.205206,0.938306,0.843954,0.664586,0.685129,0.536226,0.507564,-0.758334,WALKING_DOWNSTAIRS
0.946328,-0.20279,-0.205206,0.942321,0.854839,0.793039,0.784352,0.512365,0.50074,-0.760569,WALKING_DOWNSTAIRS
0.936875,-0.216264,-0.212463,0.942321,0.830145,0.683073,0.8075,0.668469,0.650399,-0.745653,WALKING_DOWNSTAIRS
0.938128,-0.231138,-0.231435,0.946911,0.833329,0.530728,0.816517,0.59298,0.690116,-0.735488,WALKING_DOWNSTAIRS
0.935479,-0.237167,-0.228322,0.947224,0.826457,0.667215,0.791047,0.669246,0.571759,-0.734538,WALKING_DOWNSTAIRS
0.928697,-0.216055,-0.22115,0.942137,0.808912,0.703704,0.758458,0.711351,0.583085,-0.74377,WALKING_DOWNSTAIRS
0.912493,-0.279888,-0.249164,0.898482,0.76767,0.428411,0.570583,0.407711,0.303403,-0.668162,WALKING_UPSTAIRS
0.891845,-0.338333,-0.290867,0.896792,0.715356,0.625688,0.528815,0.396952,0.204145,-0.632521,WALKING_UPSTAIRS
0.880837,-0.351998,-0.362786,0.889101,0.687665,0.473061,0.462023,0.355637,0.194918,-0.625155,WALKING_UPSTAIRS
0.8841,-0.34589,-0.354729,0.889101,0.695826,0.520597,0.549399,0.382271,0.350778,-0.629473,WALKING_UPSTAIRS
0.893138,-0.341676,-0.352188,0.906596,0.718419,0.634279,0.647634,0.434806,0.448684,-0.635125,WALKING_UPSTAIRS
0.888154,-0.353286,-0.352188,0.889459,0.705995,0.616524,0.599523,0.466359,0.438092,-0.627602,WALKING_UPSTAIRS
0.881345,-0.358223,-0.358706,0.889459,0.688938,0.554619,0.602938,0.421209,0.333585,-0.62212,WALKING_UPSTAIRS
0.881342,-0.347727,-0.358706,0.890738,0.688918,0.476281,0.606822,0.371458,0.387325,-0.629198,WALKING_UPSTAIRS
0.907928,-0.30187,-0.274542,0.893467,0.756146,0.559925,0.589783,0.461637,0.270225,-0.664369,WALKING_UPSTAIRS
0.885534,-0.344994,-0.316445,0.89294,0.699539,0.647278,0.55452,0.239461,0.283238,-0.629239,WALKING_UPSTAIRS
0.878299,-0.34885,-0.35876,0.888229,0.681355,0.618983,0.50216,0.218824,0.199885,-0.625874,WALKING_UPSTAIRS
0.875328,-0.354908,-0.35876,0.883652,0.673993,0.593027,0.492259,0.289283,0.227856,-0.621168,WALKING_UPSTAIRS
0.876265,-0.35745,-0.364661,0.883652,0.676307,0.517128,0.49834,0.215146,0.123272,-0.619016,WALKING_UPSTAIRS
0.876772,-0.352014,-0.364661,0.884893,0.677561,0.471288,0.499441,0.294372,0.284577,-0.624825,WALKING_UPSTAIRS
0.876258,-0.353233,-0.366692,0.884893,0.676285,0.56141,0.562146,0.379204,0.345826,-0.629196,WALKING_UPSTAIRS
0.875898,-0.358331,-0.367506,0.885126,0.675389,0.598135,0.591799,0.193391,0.342225,-0.62528,WALKING_UPSTAIRS
0.871442,-0.363173,-0.378586,0.880709,0.664356,0.554888,0.554005,0.240315,0.259854,-0.619378,WALKING_UPSTAIRS
0.904672,-0.312847,-0.26851,0.898902,0.74781,0.56362,0.582215,0.438694,0.345942,-0.649317,WALKING_UPSTAIRS
0.881544,-0.362085,-0.331214,0.881488,0.689582,0.663974,0.596035,0.419865,0.353787,-0.614475,WALKING_UPSTAIRS
0.867838,-0.362872,-0.371215,0.877636,0.655466,0.641664,0.556616,0.362025,0.382799,-0.613156,WALKING_UPSTAIRS
0.874535,-0.358157,-0.361632,0.877636,0.672115,0.575461,0.57465,0.406626,0.333078,-0.615555,WALKING_UPSTAIRS
0.889644,-0.352014,-0.360588,0.897786,0.70972,0.471579,0.604148,0.286447,0.374794,-0.62598,WALKING_UPSTAIRS
0.881901,-0.357926,-0.360588,0.874986,0.690513,0.610095,0.542992,0.230949,0.345374,-0.620508,WALKING_UPSTAIRS
0.876131,-0.358957,-0.362172,0.874986,0.676044,0.623961,0.540995,0.359626,0.273474,-0.617405,WALKING_UPSTAIRS
0.877671,-0.348839,-0.360926,0.882804,0.679822,0.52705,0.623348,0.420705,0.316706,-0.622213,WALKING_UPSTAIRS
0.869101,-0.357355,-0.360926,0.876264,0.658599,0.531145,0.593739,0.358872,0.329781,-0.613441,WALKING_UPSTAIRS
0.962527,-0.185132,-0.204599,0.971145,0.897183,-0.692457,-0.824167,-1,-1,-0.822492,STANDING
0.964481,-0.18611,-0.203818,0.983161,0.902328,-0.786949,-0.834042,-1,-1,-0.823085,STANDING
0.964319,-0.181658,-0.198461,0.983161,0.901898,-0.797535,-0.826882,-1,-1,-0.82663,STANDING
0.965841,-0.177067,-0.198461,0.984151,0.905922,-0.797465,-0.870003,-1,-1,-0.831409,STANDING
0.966094,-0.178029,-0.199237,0.985582,0.906591,-0.778718,-0.850543,-1,-1,-0.830086,STANDING
0.96587,-0.177936,-0.196696,0.985582,0.905999,-0.761244,-0.894723,-1,-1,-0.829913,STANDING
0.965568,-0.174188,-0.193417,0.984642,0.905201,-0.707019,-0.840303,-1,-1,-0.833296,STANDING
0.965259,-0.172345,-0.193417,0.984638,0.904384,-0.684308,-0.784693,-1,-0.85688,-0.834631,STANDING
0.96568,-0.173914,-0.193745,0.984638,0.905498,-0.776747,-0.766422,-1,-0.85688,-0.83354,STANDING
0.965965,-0.174095,-0.195671,0.985606,0.906252,-0.787925,-0.771642,-1,-1,-0.833564,STANDING
0.966324,-0.172613,-0.193991,0.985606,0.907201,-0.73722,-0.78443,-1,-1,-0.834839,STANDING
0.966041,-0.172362,-0.193991,0.985153,0.906453,-0.778718,-0.828606,-1,-1,-0.834649,STANDING
0.965267,-0.173403,-0.194756,0.985153,0.904403,-0.828235,-0.867084,-1,-1,-0.833412,STANDING
0.965518,-0.173707,-0.195891,0.985204,0.905069,-0.753629,-0.773529,-1,-1,-0.833375,STANDING
0.961421,-0.197052,-0.181841,0.937006,0.894476,-0.599595,-0.58804,-1,-0.715006,-0.815725,STANDING
