@relation 'activity_recognition_dataset_modifier_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R21-117'

@attribute -0.059fBodyAcc-sma()-0.059fBodyAccJerk-sma()-0.059tBodyAccJerk-sma()-0.059fBodyGyro-sma()-0.058tBodyAccJerkMag-sma()... numeric
@attribute -0.122fBodyAcc-meanFreq()-Z-0.12tBodyGyroMag-arCoeff()1-0.118tGravityAccMag-arCoeff()1-0.118tBodyAccMag-arCoeff()1-0.118fBodyAccMag-meanFreq()... numeric
@attribute 0.104fBodyGyro-bandsEnergy()-P-9_16+0.103tGravityAcc-energy()-Z+0.102tGravityAcc-entropy()-Y-0.101tGravityAcc-arCoeff()-X1-0.101tGravityAcc-energy()-X... numeric
@attribute 0.148tGravityAcc-max()-Z+0.144tGravityAcc-mean()-Z-0.143angle(Z-gravityMean)+0.139tGravityAcc-min()-Z-0.133tGravityAcc-min()-X... numeric
@attribute -0.168angle(X-gravityMean)+0.166tGravityAcc-energy()-X+0.163tGravityAcc-max()-X+0.161tGravityAcc-mean()-X+0.159tGravityAcc-min()-X... numeric
@attribute -0.158fBodyBodyGyroJerkMag-skewness()-0.139fBodyBodyGyroJerkMag-kurtosis()+0.131fBodyGyro-bandsEnergy()-AC-1_8-0.125tBodyGyroMag-entropy()+0.124fBodyGyro-bandsEnergy()-AK-1_16... numeric
@attribute 0.146fBodyGyro-meanFreq()-Y+0.128tBodyGyro-arCoeff()-Y3+0.127tGravityAcc-mad()-X+0.127tGravityAcc-std()-X+0.127tBodyGyro-arCoeff()-Y1... numeric
@attribute 0.174tBodyAcc-arCoeff()-Y4+0.152tBodyAcc-arCoeff()-Z4-0.146tBodyAccJerk-arCoeff()-Y3+0.143tBodyAcc-arCoeff()-X4-0.14tBodyAcc-arCoeff()-Y3... numeric
@attribute 0.162fBodyGyro-skewness()-Z+0.155fBodyGyro-kurtosis()-Z+0.136fBodyGyro-skewness()-X+0.131fBodyGyro-kurtosis()-X-0.13tGravityAcc-iqr()-X... numeric
@attribute -0.142tBodyGyroJerk-arCoeff()-Y3+0.139fBodyAcc-bandsEnergy()-S-33_40+0.134fBodyAccJerk-bandsEnergy()-S-33_40+0.134tBodyGyro-arCoeff()-Y4+0.132fBodyAcc-bandsEnergy()-AB-25_48... numeric
@attribute -0.163fBodyGyro-bandsEnergy()-AN-49_64-0.16fBodyGyro-bandsEnergy()-AJ-57_64-0.157fBodyGyro-bandsEnergy()-AI-49_56-0.141fBodyGyro-bandsEnergy()-AM-33_48-0.14fBodyGyro-bandsEnergy()-AH-41_48... numeric
@attribute -0.246tBodyAcc-arCoeff()-Y3+0.224tBodyAccJerk-arCoeff()-Y2+0.175tBodyAccJerk-arCoeff()-X2+0.163tBodyAcc-arCoeff()-Y2-0.16tBodyAcc-arCoeff()-Z3... numeric
@attribute -0.177fBodyGyro-bandsEnergy()-H-57_64-0.167fBodyGyro-bandsEnergy()-L-49_64-0.156fBodyGyro-bandsEnergy()-A-1_8-0.154fBodyGyro-bandsEnergy()-G-49_56-0.145fBodyGyro-bandsEnergy()-I-1_16... numeric
@attribute 0.167tBodyGyro-arCoeff()-X3+0.147tBodyAcc-arCoeff()-Z4+0.141tBodyAcc-arCoeff()-Y3+0.136fBodyGyro-meanFreq()-X-0.131tBodyAccJerk-arCoeff()-Z3... numeric
@attribute '-0.249tBodyGyro-mean()-X+0.22 angle(tBodyGyroMean-gravityMean)+0.212tBodyGyro-mean()-Y-0.202tBodyAcc-arCoeff()-Z3-0.189tBodyAccJerk-arCoeff()-Z3...' numeric
@attribute 0.205tBodyAccJerk-arCoeff()-X2-0.187tBodyAcc-arCoeff()-X3-0.165tBodyGyro-mean()-X-0.161tBodyAccJerk-arCoeff()-X3+0.144tBodyAcc-arCoeff()-X2... numeric
@attribute 0.138tBodyAcc-arCoeff()-X3-0.135fBodyAcc-bandsEnergy()-Z-49_64-0.131fBodyAcc-bandsEnergy()-V-57_64+0.129tGravityAccMag-arCoeff()3+0.129tBodyAccMag-arCoeff()3... numeric
@attribute -0.203tBodyGyro-arCoeff()-X3+0.195tBodyAccJerk-arCoeff()-Y3+0.194tBodyAccJerk-arCoeff()-X2-0.183tBodyAcc-arCoeff()-X3-0.175tBodyAcc-arCoeff()-Y4... numeric
@attribute -0.229tBodyAcc-arCoeff()-Z3+0.222tBodyAccJerk-arCoeff()-Z2-0.212tBodyAccJerk-arCoeff()-Z3+0.209tBodyGyro-mean()-X+0.192tBodyAcc-arCoeff()-Z2... numeric
@attribute '0.26 tBodyGyro-arCoeff()-X3-0.226tBodyGyro-arCoeff()-X4-0.196tBodyGyroJerk-arCoeff()-X2+0.188tBodyGyroJerk-arCoeff()-X3+0.174tBodyGyro-mean()-X...' numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-13.301528,0.683316,-7.082982,0.303672,-1.962324,-3.746459,-1.186006,-3.192004,-2.243388,-0.168224,-3.070854,2.638385,3.448836,-2.15023,-0.792607,2.010689,0.422138,-0.935478,-1.341273,0.853548,WALKING
-10.784028,1.72093,-6.43642,0.545461,-2.556078,-2.869368,-1.518145,-3.450181,-1.661066,-0.513398,-2.127691,0.896055,2.790617,-0.790766,1.636011,2.705891,-0.933871,0.439768,-0.336366,1.815292,WALKING
-12.302187,0.212703,-5.334437,-0.515651,-2.0026,-5.629262,0.217613,-5.229597,-1.819019,-1.633493,-1.972605,-2.372633,0.746101,-2.664171,2.194782,0.748412,1.834993,-2.585832,-0.025574,0.146458,WALKING
-12.349903,-0.065029,-5.979803,-0.417465,-1.690886,-3.95639,0.044202,-4.655812,-1.703671,-1.24037,-1.303878,-1.839492,3.097995,-3.537965,1.406901,1.014808,1.677972,-0.887345,0.710337,2.350997,WALKING
-11.272287,1.119719,-7.705423,0.620639,-2.701949,-5.575373,-0.823592,-4.186389,-0.42831,1.132304,-1.503023,0.035493,3.524053,1.010998,0.649406,-0.40238,-0.042612,3.623239,-0.629321,1.422331,WALKING
-11.5273,0.010151,-7.767397,0.070331,-2.471003,-4.196014,-0.815545,-4.70896,-0.653633,-0.248791,-1.881989,-1.519951,3.072622,-0.806759,0.621761,1.51948,0.449339,2.227284,0.520452,2.183492,WALKING
-25.132319,-4.91318,-2.531462,2.094589,0.454161,-2.303057,3.983449,-1.606349,-2.771278,0.221647,0.09574,-5.285674,6.38415,-1.672023,0.527411,-1.780111,3.712381,-2.74071,0.150752,-0.476731,WALKING_DOWNSTAIRS
-21.86971,-2.163245,-3.860385,3.02832,0.474192,-0.426074,2.060413,-0.611299,-2.845957,0.248388,-0.399085,-4.720395,6.408351,0.061726,0.789322,-0.554994,2.26211,-2.579645,-0.466843,-1.204016,WALKING_DOWNSTAIRS
-18.353387,2.5817,-5.65833,3.552994,-1.587131,-3.756033,0.403476,1.792569,-1.724894,-2.103113,-5.060479,-0.837087,7.367361,0.110337,2.753914,2.383706,3.098198,1.154885,-1.708607,-1.101082,WALKING_DOWNSTAIRS
-19.504218,-0.483529,-3.318104,2.651443,-0.226782,-4.59257,0.293645,-0.333428,-3.138748,-2.870807,-3.59351,-3.897005,5.94147,-1.102143,2.017669,1.708867,4.321466,0.012607,-3.166307,-1.318757,WALKING_DOWNSTAIRS
-16.58666,-0.777889,-1.53041,1.42918,-0.592011,-2.243271,2.87109,-1.581577,-3.773398,-3.310624,-2.044698,-6.037285,6.658543,-1.405679,-1.881165,-0.520428,4.424813,-1.213798,-0.587342,-0.26483,WALKING_DOWNSTAIRS
-21.339946,-2.730097,-3.005375,5.009059,-0.176368,-1.989579,0.78489,-5.530638,-3.031298,-1.458232,-4.932741,-6.769444,6.602314,0.510253,4.005405,2.031679,1.279686,1.437261,0.798534,0.562351,WALKING_DOWNSTAIRS
-23.294281,-2.791937,-3.90468,4.935055,-0.788885,-2.525448,0.00494,-4.162767,-2.916238,-1.125166,-2.722487,-4.759316,6.381401,2.021194,2.75795,0.778091,-1.462662,4.62083,1.998843,2.273361,WALKING_DOWNSTAIRS
-19.351162,-2.606051,-4.116676,3.621611,0.926345,-0.893166,2.519529,-0.003717,-4.138449,-2.204814,2.198727,-4.218008,6.113167,0.643538,-0.513773,-6.527405,4.050302,0.548004,-1.181207,2.9027,WALKING_DOWNSTAIRS
-19.076614,-2.426456,-5.15597,5.4963,2.637658,1.011525,2.871573,0.398959,-2.219188,-0.431177,2.612697,-4.073264,5.531662,-0.00933,-0.699652,-7.871389,2.244925,0.350892,-0.792015,3.070649,WALKING_DOWNSTAIRS
-17.481301,1.39719,-4.174187,4.275907,-0.196233,1.013385,2.483661,-1.5612,-3.315648,-2.54019,-0.522135,-4.363047,5.342547,0.324141,-2.003684,-0.670223,2.179395,0.730237,-1.790805,1.866138,WALKING_DOWNSTAIRS
-15.33042,-1.143879,-5.076535,5.338238,-0.685295,-0.307886,2.852471,-3.04785,-2.633203,-1.810557,1.047748,-3.202534,6.186932,3.194099,-0.616377,-1.392645,0.493861,0.408238,-2.063498,2.290616,WALKING_DOWNSTAIRS
-18.556749,0.150009,-3.858639,5.673625,0.127286,-0.175215,0.947234,-4.959162,-3.778501,-2.36393,-1.548632,-3.374399,5.335174,2.128707,3.717676,3.470962,-0.957197,1.740752,-1.977902,0.911294,WALKING_DOWNSTAIRS
-17.829177,2.530525,-3.515139,5.520217,1.122555,-0.511193,0.029427,-3.945595,-3.320322,-3.698091,-2.98495,-2.368046,4.322034,-0.069576,4.077367,1.793625,1.840093,-0.002432,-1.913294,-1.339329,WALKING_DOWNSTAIRS
-18.041364,0.00765,-4.811574,4.094861,0.078422,-1.051836,1.987421,-2.778613,-2.902756,-0.632461,-1.380578,-3.277383,4.653978,0.194108,1.030971,0.563794,2.068618,-2.74792,0.373652,-0.07171,WALKING_DOWNSTAIRS
-22.647944,-0.94752,-5.531519,4.447815,-0.767094,-1.539632,0.111274,-1.654436,-4.164968,-1.296404,-4.334286,-3.491083,6.555542,-0.381315,-0.195801,5.242423,1.651042,-2.690425,-0.375216,-0.715782,WALKING_DOWNSTAIRS
-20.248656,1.703709,-4.72156,5.269738,0.696277,-0.627399,2.124052,1.995186,-4.433334,-3.19407,-1.223417,-3.128089,6.562781,-1.351417,0.078812,2.095776,2.137551,0.084343,-0.953053,3.405408,WALKING_DOWNSTAIRS
-16.748015,-1.09924,-3.206552,3.105839,-0.978582,-1.908652,4.088013,0.194191,-3.08766,-2.764474,-0.114988,-0.450962,6.65344,2.065213,-1.734287,-2.497705,1.025633,2.013445,0.066049,4.58571,WALKING_DOWNSTAIRS
-21.220608,0.659344,-4.668322,6.662686,0.531493,-1.195971,2.476634,-1.715237,-3.372779,1.010785,-1.435725,-1.470288,6.46809,5.109302,0.707331,1.644083,0.760381,1.557181,-1.939123,-1.489314,WALKING_DOWNSTAIRS
-17.850137,-1.263268,-4.958481,7.469132,1.477912,0.933162,2.784559,-0.192524,-1.699105,-2.754944,-2.049851,-1.673125,3.59877,1.097683,-0.548809,0.904041,1.515997,-2.82776,-3.93749,-2.332827,WALKING_DOWNSTAIRS
-18.32535,-1.567306,-3.283273,5.282505,1.997489,-0.91992,0.881886,-2.94295,-3.555071,-2.213075,-2.189079,-1.513218,3.903819,0.761904,1.988115,1.367936,2.227418,-3.022092,-5.710281,0.135751,WALKING_DOWNSTAIRS
-22.634769,-2.76936,-3.427391,7.198085,4.304112,-0.095604,-0.855867,-0.421834,-4.073583,-1.174333,-2.744143,1.350927,1.541438,0.354868,5.378629,-3.951293,-0.504935,3.340498,-5.13225,4.990716,WALKING_DOWNSTAIRS
-31.010905,-4.619276,-3.484409,4.893918,1.155174,-2.992507,0.011778,-0.323858,-6.461204,-3.694523,-5.666972,-2.891987,8.543105,-1.516912,1.600523,4.098237,1.050192,-1.150696,0.828451,0.388489,WALKING_DOWNSTAIRS
-31.000119,-4.25977,-3.473787,6.928308,1.666528,-1.810888,0.425125,-1.815896,-5.642333,-3.633821,-6.040955,-2.510278,7.440696,-2.679944,0.141748,2.998047,0.630855,-0.317317,0.657018,1.649408,WALKING_DOWNSTAIRS
-17.028467,-1.210201,-4.281066,4.929133,-0.600428,-2.25472,5.922865,1.334732,-1.44794,-5.593426,-0.888998,-0.647433,5.871329,0.433715,-2.929583,-1.182991,2.337041,0.55359,-1.279642,3.277531,WALKING_DOWNSTAIRS
-17.691497,-1.320879,-4.949981,3.472724,-0.410716,-3.709458,1.430094,3.020282,-2.145848,-2.472412,-1.126728,2.533612,3.27851,-0.309002,-2.599066,-0.608026,2.959508,-0.650515,-1.423692,-0.05209,WALKING_DOWNSTAIRS
-14.360078,8.300206,-3.08495,1.782448,-0.216098,-2.80843,2.129431,-2.890419,-3.873752,-0.767314,-2.240074,2.376488,0.110605,-2.93904,-3.992617,-1.26699,2.774843,-0.170903,0.847465,-1.525574,WALKING_UPSTAIRS
-11.554876,8.463423,-3.380682,0.828313,-1.717166,-2.632261,0.199687,-2.730712,-1.251144,-1.940535,-2.728189,1.222243,2.582615,-2.363843,-2.664793,-1.20622,2.737216,-0.412658,0.876971,-0.129029,WALKING_UPSTAIRS
-14.442445,8.380394,-3.610768,0.011538,-1.118197,-1.259758,-2.353904,-1.569874,-0.572041,0.280164,-2.421261,1.390767,4.212569,-1.528713,-0.839398,-1.746666,1.318809,0.81385,-1.098247,0.050546,WALKING_UPSTAIRS
-14.585794,7.051254,-4.556335,0.319077,-1.303671,0.010832,-1.504082,-1.97214,-0.951686,-0.483871,-1.904169,1.100167,3.928342,-0.959082,-0.556267,-1.37695,1.754603,-1.208739,-0.376539,1.075315,WALKING_UPSTAIRS
-13.997078,5.532612,-4.495281,1.260811,-1.778181,-0.7594,-2.132028,-3.559679,-0.148595,0.036919,-1.099538,2.267602,2.855088,-0.001133,-0.888655,-1.379901,2.524184,-0.166615,-0.733883,-1.302687,WALKING_UPSTAIRS
-14.169718,4.429572,-3.889925,-0.528862,-1.059792,-0.266938,-2.605441,-1.771242,-3.58004,3.347467,-7.981819,0.536349,4.961663,-5.577035,1.417789,-1.744795,2.894412,2.64133,-4.014662,0.325592,WALKING_UPSTAIRS
-13.671598,5.740269,-4.085952,0.697213,-1.562635,-2.19876,0.021682,-0.788723,-0.587053,-0.607893,-2.499601,2.135459,3.541496,-1.373247,0.868739,-3.086494,2.180449,1.983318,-0.628647,2.818892,WALKING_UPSTAIRS
-11.602169,5.4026,-3.547034,0.775375,-1.839616,-3.39309,-0.16001,-1.574027,0.219039,-3.646914,-3.76529,2.741365,2.974513,-1.265682,0.424451,0.888889,2.639468,-0.171843,-1.019723,-2.110848,WALKING_UPSTAIRS
-9.310791,5.196065,-3.688709,0.607647,-0.259297,-3.148409,1.760723,-1.598804,-0.12572,-2.337771,-2.942111,1.335891,1.421915,-1.543186,0.348436,-0.946427,2.208454,-0.98684,-1.896192,-4.480845,WALKING_UPSTAIRS
-17.799995,5.927401,-0.058872,2.347311,2.001074,0.712738,2.031391,-3.698275,-4.92576,-0.549548,0.332415,1.685497,2.306676,-3.568891,-1.476108,-0.919895,4.297599,-3.989337,0.269545,-0.221942,WALKING_UPSTAIRS
-15.462268,5.221944,-1.972279,1.911539,0.307166,-1.709289,0.409112,-4.420238,-3.089057,0.205407,-1.911879,1.872675,2.269015,-1.751471,-0.622118,-2.398246,3.741916,-3.59547,0.643441,-0.809785,WALKING_UPSTAIRS
-16.601606,3.869343,-3.800791,2.37106,-0.927194,-0.209239,-1.219769,-3.891949,-1.503286,-1.104753,-4.147409,1.125497,3.695445,-1.176763,-1.022571,-0.964119,1.323853,0.307086,1.539732,0.722409,WALKING_UPSTAIRS
-16.087804,2.204755,-4.0546,3.169943,-0.282546,0.475422,-1.995369,-3.820283,-1.726297,-2.111022,-4.844598,1.93703,3.166171,-2.330453,-0.315098,-0.190212,1.491796,0.967773,1.536099,1.344505,WALKING_UPSTAIRS
-15.228773,4.659547,-3.57385,2.965101,-0.036251,0.087032,0.100221,-3.532378,-0.306875,-2.000867,-1.93465,1.842032,2.297741,-0.845161,-1.070692,0.233298,0.157678,0.277236,0.771456,0.318838,WALKING_UPSTAIRS
-18.319456,5.421344,-4.251472,2.706304,-0.971694,0.838117,-1.874274,-3.045042,-2.366303,-1.039375,-3.31028,1.999244,4.204501,-2.031652,-0.246454,0.754464,1.897422,0.754062,-0.784977,4.266575,WALKING_UPSTAIRS
-16.832194,4.493009,-4.124907,2.004727,-1.004547,1.179019,-2.062936,-3.016032,-1.784284,-1.109018,-2.942924,1.352706,3.396299,-1.601326,1.543191,1.049264,0.59038,-0.498678,-1.001523,1.899101,WALKING_UPSTAIRS
-13.414364,4.360636,-3.754148,-0.269674,-1.602522,-0.627082,-0.116392,-1.62717,-1.24757,-1.808403,-2.793237,3.348175,2.329158,0.30521,2.156297,0.095569,1.653427,-3.699442,-1.542701,-1.647754,WALKING_UPSTAIRS
-16.225109,7.288032,-3.034642,3.262498,1.416323,-1.172537,1.363131,-1.507395,-5.069405,-0.420462,0.848259,0.934964,2.246626,-4.176129,-0.644695,-4.269043,4.34048,0.940447,1.196043,0.485447,WALKING_UPSTAIRS
-14.065784,6.799591,-4.582721,1.55348,-0.607141,-2.635695,-0.713312,-1.579964,-2.586302,-1.016079,-2.691981,3.440231,3.092212,-2.025146,-3.221792,-3.618722,2.955996,-1.2665,-1.31834,-1.071205,WALKING_UPSTAIRS
-14.677213,7.287273,-3.869881,1.478318,-0.281807,0.428016,-1.077109,-2.59913,-0.791345,-1.82347,-1.004699,2.600331,2.407227,-1.834021,-3.481751,-2.149207,1.569143,-1.16629,-1.820575,1.136993,WALKING_UPSTAIRS
-16.2623,4.762435,-3.903005,1.28579,-0.279223,-0.260589,-2.604695,-3.74914,-2.864171,-1.852281,-3.211021,0.467236,2.745718,-2.409161,-1.025947,-1.518533,2.843147,0.27361,-0.479139,2.117242,WALKING_UPSTAIRS
-18.888099,4.180439,-3.220787,0.994614,-0.85528,-1.780771,-1.585576,-3.108867,-2.456108,-1.387621,-3.84881,1.321015,2.212174,-0.687293,0.373364,-1.01131,1.778626,1.111345,2.643658,1.533647,WALKING_UPSTAIRS
-20.119196,1.979401,-3.811618,1.497279,-0.131185,0.363995,-4.211351,-5.115665,-3.940519,-2.336378,-3.715324,0.23357,-0.720178,-1.113919,-1.163725,-3.422164,0.709551,0.158315,0.892076,-1.091309,WALKING_UPSTAIRS
-17.288325,1.639461,-4.274591,1.724233,0.066972,-1.286793,-2.785322,-4.985982,-3.489916,-3.672659,-1.985208,-1.052266,-2.265048,-2.315203,0.60401,-1.494077,-0.541046,0.260316,-1.087779,-3.659048,WALKING_UPSTAIRS
-16.602513,1.280034,-4.643528,1.351198,-1.41586,-2.50502,-0.784245,-1.387381,0.676782,-2.517347,-1.621665,3.812979,2.597733,-2.306295,2.119629,1.416282,3.612127,-0.808282,-1.701311,-2.564643,WALKING_UPSTAIRS
5.243118,5.448126,3.169617,-0.10339,3.401363,-2.549641,4.932389,-4.384721,-3.786329,0.711328,2.522909,1.478421,1.278522,3.803779,5.60934,2.100632,2.770774,-0.400721,-1.561976,-1.750443,STANDING
9.518005,1.133934,-0.381704,-1.294967,3.170776,-2.181002,3.422106,-2.415659,-2.213377,1.817291,2.173151,1.29165,1.052459,1.317965,3.516175,2.441584,1.993316,-0.598246,-2.216571,0.263411,STANDING
10.328039,3.502373,-0.959331,-1.679812,4.052816,-1.71434,0.169238,-1.558624,-1.148534,-0.728028,1.050025,-1.664296,0.44853,-0.512405,2.121582,1.267822,-0.707504,-2.412281,-1.87933,0.788887,STANDING
9.037188,7.072135,-2.330652,-3.680075,2.726819,-4.144229,-2.241336,1.471008,-0.951008,1.788754,1.100229,-1.710909,1.397429,0.663811,2.417136,0.776406,-0.118272,-0.223855,-0.389454,0.588075,STANDING
11.526931,2.884036,-1.606002,-3.075769,3.02255,-2.345914,-0.573967,-0.48506,-1.49281,0.872126,0.811396,-2.820471,1.03319,0.145439,0.989749,0.091717,-0.194059,-0.319236,-1.248223,0.5127,STANDING
12.578753,1.226572,-1.353855,-2.59879,2.035634,-1.36562,0.114197,-2.014145,0.641866,-0.732018,1.204601,0.489759,1.601572,0.958655,-0.501465,0.647734,1.12225,3.012526,-3.021628,1.980865,STANDING
13.230355,0.29083,-0.25421,-1.956542,1.786139,-0.603056,0.241848,-2.735169,1.464906,-0.901203,0.850046,1.390401,0.638314,-0.222425,-0.265857,0.817945,1.926172,1.532619,-1.269797,2.536594,STANDING
13.727176,-0.195901,0.665137,-1.671476,2.196092,-2.211519,-0.106242,-4.367517,1.459477,-1.35847,1.347611,1.332607,1.349584,-2.457268,1.858307,-1.566426,5.828255,2.734806,-0.551386,0.564633,STANDING
13.412286,0.388682,0.338499,-1.843185,2.532665,-3.95109,0.712867,-2.702136,0.957212,-0.279496,0.884564,0.285204,0.382928,-3.218649,3.225454,-1.337921,3.696238,2.488569,-1.399235,0.382038,STANDING
14.160751,0.584983,-0.277741,-1.969014,2.661294,-0.943909,-0.411626,-0.246026,-0.665803,0.368311,0.763544,0.384993,1.685227,-0.306251,0.941629,-1.50404,0.559994,1.147067,-0.544047,0.206451,STANDING
14.871248,-1.084763,-0.412983,-1.75728,2.413035,0.343299,-0.222736,-0.489799,-0.605535,0.043392,0.459908,0.313794,1.110503,0.13408,0.490868,-0.457035,1.171979,0.351165,0.816897,0.631533,STANDING
15.051218,-2.61364,-0.481624,-1.305723,2.230259,0.871594,0.169829,-0.893053,0.379736,-1.462948,0.07262,0.543285,0.930055,-1.255394,-1.162812,1.563744,0.187632,2.13694,-1.597288,-0.083371,STANDING
15.404573,-3.067844,-0.107417,-0.847691,1.796842,1.965713,-1.00609,-2.807225,0.254609,-2.028358,1.229826,0.452901,2.231726,1.133549,-0.827851,1.080571,2.230039,1.210969,-1.604427,0.707018,STANDING
15.296317,-4.281159,-1.163317,-1.641499,0.584386,1.531749,0.365551,-2.089431,-0.625393,-2.424495,0.01145,1.035478,1.237072,0.592947,-0.519961,-0.681796,4.038617,0.728555,0.439425,0.35609,STANDING
3.874405,13.673619,4.154453,1.235175,3.216145,-3.474399,2.961274,-3.814491,-4.127889,1.68894,-0.071316,0.568081,1.642927,0.245515,-2.255978,-1.734168,2.808991,0.772309,0.620068,-0.802391,STANDING
8.30638,4.419841,-2.266394,-2.970826,1.924144,-4.472358,4.314464,-1.793906,-2.611257,0.687397,-0.361696,0.027204,-0.402234,1.401583,0.652686,0.441801,0.901756,0.178082,0.208464,2.843885,STANDING
10.574328,-1.552816,-5.172948,-4.47357,0.350517,-4.805161,2.630846,1.321112,-2.215583,1.626117,0.46241,-0.385885,-1.372045,-2.164595,2.139665,0.717504,1.037902,2.794378,-0.395527,1.012161,STANDING
12.022025,-1.63846,-3.806714,-3.277825,0.94713,-2.594523,1.334586,1.230478,-0.636437,1.694539,0.53943,0.520695,-1.650606,-1.252471,2.614786,0.566973,0.849002,2.00064,-0.301986,0.333816,STANDING
12.204617,-2.435397,-4.506511,-4.439139,0.761509,-2.925949,0.816263,-0.876386,-1.180907,0.884082,0.937647,-0.102898,-0.304141,-2.320351,1.207161,0.975045,2.932209,2.277156,-0.787178,1.391188,STANDING
12.043369,-1.230575,-3.602707,-3.984738,1.516885,-1.795396,0.516507,-1.209931,-0.901693,0.111001,1.073126,0.402251,0.316302,-2.370382,-0.003675,0.600071,3.437656,1.770786,-0.654294,0.514788,STANDING
13.041732,0.75901,-1.913559,-3.250331,3.15569,-2.195413,-0.472411,-2.250898,0.603119,-0.008736,1.50064,-1.230332,-0.425929,-1.637101,1.856185,1.292485,4.288045,0.184963,0.20209,-0.172993,STANDING
14.802624,0.610115,0.684604,-2.122574,4.882923,-0.410713,-1.5461,-2.457342,0.581816,-1.404665,1.148343,-1.554962,0.793526,-2.032624,1.434834,-0.375298,1.722211,1.671341,-0.754244,-0.504035,STANDING
14.932893,-2.133579,-0.847506,-2.595567,2.136929,0.371075,-1.280538,-1.755468,0.114495,-0.498867,0.831733,-0.989202,-0.037679,-0.528635,0.563758,-0.537967,2.461413,0.970231,-0.397556,0.994384,STANDING
9.416392,2.428057,-6.301874,-4.259707,-2.035736,-8.475161,-2.939437,6.712161,-0.205272,4.290161,1.501238,4.227588,2.066646,-4.06181,-1.382011,2.629871,1.640456,5.352634,-1.206438,-0.636433,STANDING
10.774947,-3.55859,-5.887606,-4.325382,-1.166636,-5.669176,-0.426515,0.400022,-1.55245,2.388459,2.924609,-0.561607,-0.227131,-5.773148,-2.381148,0.929825,6.690278,2.199535,-2.756861,-0.311194,STANDING
13.7374,-9.13184,-5.442363,-3.773508,-0.057977,-0.610009,1.243376,-2.11595,-3.586752,0.775004,3.919724,-2.10367,-0.374955,-4.210629,-1.667153,1.33213,5.331097,1.493808,-3.120497,-0.360144,STANDING
14.119101,-4.141738,-3.611759,-2.543336,1.358483,-0.439227,1.179148,0.214781,-2.453024,1.276845,0.58495,-0.278545,0.121852,-0.527196,-0.025647,1.351565,0.032499,0.439425,-1.059285,-0.057096,STANDING
7.123928,10.89952,0.526506,-3.176905,3.329176,-7.086012,-3.785015,1.556142,-0.142678,3.147246,0.672858,-3.133662,-1.517987,-1.203626,1.869286,-2.909973,-0.233056,2.515454,-1.183292,-0.888242,STANDING
11.60448,3.737023,2.187449,0.072106,4.087296,-1.72272,2.351594,-3.31196,-1.29856,0.066959,-0.006579,0.690923,0.403147,-0.274355,1.310811,-1.387854,1.406735,-0.655303,0.067515,2.698027,SITTING
11.879498,5.246584,0.050751,-1.15125,2.552397,-3.581656,-0.488491,0.950467,-0.842359,1.690754,0.03711,1.289029,1.250747,0.370265,1.768303,-0.748547,1.655618,-0.25134,1.013277,0.669047,SITTING
13.917975,0.540819,-0.200971,-1.251118,1.629483,-0.381799,-0.008113,1.594119,0.004734,1.407868,-0.807676,1.390492,-1.212729,-0.433522,-0.432928,0.46478,0.444945,-1.939718,0.115357,1.466977,SITTING
14.572787,-3.806769,-3.22025,-2.51858,0.390724,0.03302,-0.09746,1.537098,-1.518472,1.878605,1.357772,1.505288,-1.071051,-0.973526,0.734987,0.620883,2.990102,-0.149432,0.753698,-0.203239,SITTING
14.681836,-6.118159,-3.994256,-2.771771,-0.851155,-0.774442,0.782016,0.747638,-2.939176,2.715251,2.122122,-0.953008,-1.250983,-0.483898,-0.389341,-0.086048,0.917127,-0.077939,-3.118697,-1.393112,SITTING
14.48968,-3.885334,-2.344074,-1.574357,-0.495082,-1.091606,0.830147,-0.331497,-1.482688,0.407606,0.655652,-0.874512,-0.197252,0.093935,1.360313,-0.460977,0.83863,2.826869,-0.917839,-0.255974,SITTING
14.818182,-5.36216,-2.582013,-0.874846,-0.97725,-0.998208,0.732341,-0.129516,-1.304089,0.21446,0.151608,0.961534,0.859067,-0.048133,2.391445,0.372811,3.370015,1.472036,0.921355,-0.21815,SITTING
15.78296,-7.253438,-2.674553,-1.21849,-0.584717,0.881407,-0.162486,-1.561492,-1.518847,-0.231011,1.800394,-0.639573,0.058029,-1.346532,1.100505,0.972642,3.490538,1.809542,-0.792114,-0.577052,SITTING
15.54613,-8.379613,-3.955465,-1.796516,-2.530536,1.420127,0.45572,-2.043882,-1.101508,-1.269198,1.797119,1.581682,-0.36594,-0.576485,0.945939,1.843696,3.891502,2.883252,-1.151352,1.614353,SITTING
14.973337,-7.503587,-4.471656,-1.708191,-1.977063,1.227984,0.647355,0.136368,-2.059419,-0.044024,0.75703,2.63574,0.155181,0.514506,1.252145,2.425369,3.011552,0.138604,-0.011042,1.172058,SITTING
14.952715,-3.46493,-1.56905,-1.101756,0.079114,1.581822,-0.763309,-0.815814,-1.046434,-0.873689,1.326836,0.878038,0.744313,1.027954,1.077565,0.848148,1.423929,0.581683,0.24736,1.310247,SITTING
